"焦る","あせる","自動詞・五段活用","","焦急，急躁","出発の時間が迫り、彼は焦り始めた。","出發時間逼近，他開始焦急起來。"
"悟る","さとる","他動詞・五段活用","","領悟，醒悟","彼は自分の過ちを悟り、謝罪した。","他領悟到自己的錯誤並道了歉。"
"障る","さわる","自動詞・五段活用","","妨礙，有害","夜更かしは健康に障る。","熬夜對健康有害。"
"粘る","ねばる","自動詞・五段活用","","黏；堅持不懈","最後まで粘って、逆転勝利した。","堅持到最後，逆轉取得了勝利。"
"罵る","ののしる","他動詞・五段活用","","咒罵，謾罵","彼は激しい言葉で相手を罵った。","他用激烈的言辭咒罵對方。"
"誇る","ほこる","他動詞・五段活用","","誇耀，自豪","この町は美しい景色を誇っている。","這個城鎮以其美麗的景色為傲。"
"偽る","いつわる","他動詞・五段活用","","偽裝，冒充，說謊","彼は年齢を偽って会社に入った。","他謊報年齡進入了公司。"
"怠る","おこたる","他動詞・五段活用","","怠慢，疏忽","日々の練習を怠ると、すぐに腕が落ちる。","如果疏忽日常練習，技術會馬上退步。"
"陥る","おちいる","自動詞・五段活用","","陷入，陥入","彼は深刻なジレンマに陥った。","他陷入了嚴重的困境。"
"遮る","さえぎる","他動詞・五段活用","","遮擋，打斷","カーテンで光を遮る。","用窗簾遮擋光線。"
"葬る","ほうむる","他動詞・五段活用","","埋葬","彼は亡くなったペットを庭に葬った。","他把死去的寵物埋葬在院子裡。"
"奉る","たてまつる","他動詞・五段活用","","供奉，奉獻","神に供え物を奉る。","向神明供奉祭品。"
"滞る","とどこおる","自動詞・五段活用","","停滯，拖欠","仕事が滞っていて、なかなか終わらない。","工作停滯不前，遲遲無法完成。"
"携わる","たずさわる","自動詞・五段活用","","從事，參與","私は長年、教育に携わってきた。","我長年從事教育工作。"
"取り締まる","とりしまる","他動詞・五段活用","","管制，取締","警察は交通違反を厳しく取り締まっている。","警察正在嚴格取締交通違規。"
"駆ける","かける","自動詞・一段活用","","快跑，奔馳","子供たちが野原を元気に駆けている。","孩子們正在原野上精力充沛地奔跑。"
"遂げる","とげる","他動詞・一段活用","","完成，達到","彼はついに初優勝を遂げた。","他終於達成了首次優勝。"
"掲げる","かかげる","他動詞・一段活用","掲がる","懸掛；提出（目標、理念）","チームは「全国制覇」という目標を掲げた。","隊伍提出了「稱霸全國」的目標。"
"染める","そめる","他動詞・一段活用","染まる","染，染紅","彼女は髪を明るい茶色に染めた。","她把頭髮染成了亮棕色。"
"傷める","いためる","他動詞・一段活用","傷む","損傷，弄壞","無理な運動で膝を傷めてしまった。","因為過度的運動，膝蓋受傷了。"
"緩める","ゆるめる","他動詞・一段活用","緩む","放鬆，放緩","仕事のペースを少し緩めることにした。","我決定稍微放慢工作的步調。"
"垂れる","たれる","自動詞・一段活用","垂らす","下垂，滴落","軒先から雨水が垂れている。","雨水從屋簷滴落。"
"廃れる","すたれる","自動詞・一段活用","","廢除，過時","その言葉はもう廃れて、今ではほとんど使われない。","那個詞已經過時，現在幾乎沒人用了。"
"紛れる","まぎれる","自動詞・一段活用","紛らす","混淆，混入","彼は人ごみに紛れて姿を消した。","他混入人群中消失了身影。"
"免れる","まぬかれる","他動詞・一段活用","","避免，擺脫","幸いにも、彼はその事故で重傷を免れた。","幸運的是，他在那次事故中免受重傷。"
"良い","よい","形容詞","","好的，優秀的","今日は天気が良いので、散歩に行きましょう。","今天天氣很好，去散步吧。"
"粗い","あらい","形容詞","","粗糙的，粗略的","このセーターは肌触りが粗い。","這件毛衣的觸感很粗糙。"
"淡い","あわい","形容詞","","淺的，淡的","彼女は淡いピンク色のドレスを着ていた。","她穿著一件淡粉色的連衣裙。"
"堅い","かたい","形容詞","","硬的，堅固的；生硬的","このパンは古くて、とても堅い。","這個麵包放太久了，非常硬。"

"臭い","くさい","形容詞","","有臭味的，可疑的","この部屋はなんだかガス臭い。","這個房間聞起來有股瓦斯味。"
"渋い","しぶい","形容詞","","澀的；雅緻的，深沉的","このお茶は少し渋い味がする。","這茶有點澀。"
"緩い","ゆるい","形容詞","","寬鬆的，緩慢的","ズボンが緩いので、ベルトが必要です。","褲子太鬆了，需要一條皮帶。"
"尊い","とうとい","形容詞","","尊貴的，寶貴的","人々の努力によって尊い命が救われた。","因為人們的努力，寶貴的生命獲救了。"
"貴い","とうとい","形容詞","","高貴的，珍貴的","経験から得た教訓は貴い財産だ。","從經驗中得到的教訓是珍貴的財產。"
"醜い","みにくい","形容詞","","醜的，難看的","嫉妬は醜い感情の一つだ。","嫉妒是醜陋的感情之一。"
"快い","こころよい","形容詞","","愉快的，爽快的","快い返事をいただき、ありがとうございます。","感謝您爽快的答覆。"
"危うい","あやうい","形容詞","","危險的，靠不住的","彼は危ういところで事故を免れた。","他差一點就發生事故了（僥倖避免）。"
"惜しい","おしい","形容詞","","可惜的，惋惜的","あと一点で試合に勝てたのに、惜しかった。","差一點就能贏得比賽，真可惜。"
"怪しい","あやしい","形容詞","","奇怪的，可疑的","家の前に怪しい人が立っている。","家門前站著一個可疑的人。"
"卑しい","いやしい","形容詞","","卑賤的，卑劣的；嘴饞的","人の物を盗むとは、なんて卑しい行為なんだ。","偷別人的東西，是多麼卑劣的行為啊。"
"厳しい","きびしい","形容詞","","嚴格的，嚴峻的","父は私にとても厳しかった。","父親對我非常嚴格。"
"悔しい","くやしい","形容詞","","懊悔的，不甘心的","試合に負けて、本当に悔しい。","輸了比賽，真的很不甘心。"
"詳しい","くわしい","形容詞","","詳細的，精通的","この件について、もっと詳しい情報が必要です。","關於這件事，需要更詳細的資訊。"
"寂しい","さびしい","形容詞","","寂寞的，孤單的","友達が引っ越してしまって、とても寂しい。","朋友搬家了，我感到非常寂寞。"
"乏しい","とぼしい","形容詞","","缺乏的，貧乏的","日本は天然資源が乏しい国だ。","日本是個天然資源缺乏的國家。"
"激しい","はげしい","形容詞","","激烈的，劇烈的","外は激しい雨が降っている。","外面正下著滂沱大雨。"
"著しい","いちじるしい","形容詞","","顯著的，顯著的","彼の日本語能力は著しく向上した。","他的日語能力有了顯著的提升。"
"騒がしい","さわがしい","形容詞","","吵鬧的，不安寧的","隣の部屋が騒がしくて、眠れない。","隔壁房間很吵，沒辦法睡覺。"
"懐かしい","なつかしい","形容詞","","懷念的，令人懷舊的","この歌を聴くと、子供のころを思い出して懐かしい。","聽到這首歌，就會想起小時候，真令人懷念。"
"悩ましい","なやましい","形容詞","","惱人的，傷腦筋的","どうすればいいか、悩ましい問題だ。","該怎麼辦才好，真是個傷腦筋的問題。"
"甚だしい","はなはだしい","形容詞","","非常，極度（多用於負面）","彼の態度は礼儀知らずも甚だしい。","他的態度極其無禮。"
"華々しい","はなばなしい","形容詞","","華麗的，輝煌的","彼女はテニスの世界で華々しい活躍をした。","她在網球界有著輝煌的表現。"
"煩わしい","わずらわしい","形容詞","","麻煩的，繁瑣的","役所の煩わしい手続きをようやく終えた。","總算完成了政府機關繁瑣的手續。"
"慌ただしい","あわただしい","形容詞","","匆忙的，慌張的","年末はいつも慌ただしい日が続く。","年末總是持續著忙亂的日子。"
"汚らわしい","けがらわしい","形容詞","","汙穢的，骯髒的","そんな汚らわしい話は聞きたくない。","我不想聽那種骯髒的話題。"
"紛らわしい","まぎらわしい","形容詞","","容易混淆的，模稜兩可的","この二つの単語は意味が似ていて紛らわしい。","這兩個單詞意思相近，很容易混淆。"
"平たい","ひらたい","形容詞","","扁平的，淺顯的","この石は平たい形をしている。","這個石頭是扁平的形狀。"
"酸っぱい","すっぱい","形容詞","","酸的","このレモンはとても酸っぱい。","這個檸檬非常酸。"
"愚かな","おろかな","形容動詞","","愚蠢的","同じ間違いを繰り返すなんて、私はなんて愚かなんだ。","重複同樣的錯誤，我真是太愚蠢了。"
"厳かな","おごそかな","形容動詞","","莊嚴的，莊重的","教会で厳かな結婚式が行われた。","在教堂舉行了莊嚴的婚禮。"
"巧みな","たくみな","形容動詞","","巧妙的，高明的","彼は巧みな話術で聴衆を魅了した。","他用高明的話術吸引了聽眾。"
"惨めな","みじめな","形容動詞","","悲慘的，淒慘的","雨に濡れて、彼は惨めな姿だった。","被雨淋濕，他的樣子很淒慘。"
"哀れな","あわれな","形容動詞","","可憐的，悲哀的","捨てられた子犬の姿が哀れだった。","被遺棄的小狗的樣子很可憐。"
"盛んな","さかんな","形容動詞","","興盛的，熱烈的","この地域では農業が盛んだ。","這個地區的農業很興盛。"
"鮮やかな","あざやかな","形容動詞","","鮮明的，出色的","彼女は鮮やかな青いドレスを着ていた。","她穿著一件鮮豔的藍色連衣裙。"
"穏やかな","おだやかな","形容動詞","","平穩的，溫和的","今日の海はとても穏やかだ。","今天的大海非常平靜。"
"細やかな","こまやかな","形容動詞","","細緻的，入微的","彼女の細やかな心遣いに感動した。","我被她細緻入微的關懷感動了。"
"健やかな","すこやかな","形容動詞","","健康的，健壯的","子供の健やかな成長を願う。","祈願孩子健康成長。"
"速やかな","すみやかな","形容動詞","","迅速的，及時的","問題が発生した場合、速やかな対応が求められる。","發生問題時，需要迅速應對。"
"和やかな","なごやかな","形容動詞","","和睦的，溫和的","パーティーは和やかな雰囲気で進んだ。","派對在和睦的氣氛中進行。"
"華やかな","はなやかな","形容動詞","","華麗的，絢麗的","彼女はいつも華やかな服装をしている。","她總是穿著華麗的服裝。"
"緩やかな","ゆるやかな","形容動詞","","平緩的，寬鬆的","この坂道は緩やかで、歩きやすい。","這個坡道很平緩，很好走。"
"清らかな","きよらかな","形容動詞","","清澈的，純潔的","山の奥には清らかな小川が流れていた。","山深處流淌著清澈的小溪。"
"滑らかな","なめらかな","形容動詞","","光滑的，流暢的","赤ちゃんの肌はとても滑らかだ。","嬰兒的皮膚非常光滑。"
"朗らかな","ほがらかな","形容動詞","","開朗的，爽朗的","彼女はいつも朗らかな笑顔で挨拶してくれる。","她總是用開朗的笑容向我打招呼。"
"月並みな","つきなみな","形容動詞","","平凡的，陳腐的","月並みな表現だが、君の瞳は星のようだ。","雖然是陳腐的說法，但你的眼眸像星星一樣。"
"幾","いく","連体詞","","幾，多少","幾多の困難を乗り越えて、彼は成功した。","克服了許多困難後，他成功了。"
"我が","わが","連体詞","","我的，我們的","我が社は顧客第一をモットーにしています。","我們公司以顧客至上為座右銘。"
"来る","くる","連体詞","","即將到來的，下個","来る日曜日に同窓会が開かれる。","即將到來的星期日要舉行同學會。"
"明くる","あくる","連体詞","","翌，第二","その事件の明くる日、彼は町を去った。","那件事的第二天，他離開了小鎮。"
"沿い","そい","接尾語","","沿著","この道は海岸沿いに続いている。","這條路沿著海岸延伸。"
"難い","がたい","接尾語","","難以...","それは信じ難い話だが、事実だ。","那是難以置信的事，但卻是事實。"
"仮に","かりに","副詞","","假如，假設","仮に私が君の立場だったら、同じことをするだろう。","假如我站在你的立場，大概也會做同樣的事吧。"
"殊に","ことに","副詞","","特別，尤其","私は果物が好きだが、殊にメロンが好きだ。","我喜歡水果，尤其喜歡哈密瓜。"
"既に","すでに","副詞","","已經","私が駅に着いた時、電車は既に出発していた。","我到車站時，電車已經出發了。"
"甚だ","はなはだ","副詞","","非常，很（多用於負面）","彼の行動には甚だ迷惑している。","對他的行為感到非常困擾。"
"専ら","もっぱら","副詞","","專門，主要","休日は専ら家で本を読んで過ごす。","假日主要在家讀書度過。"
"極めて","きわめて","副詞","","極其，非常","この問題は極めて重要だ。","這個問題極其重要。"
"飽くまで","あくまで","副詞","","終究，到底","彼は飽くまで自分の無実を主張した。","他堅持主張自己無罪到底。"
"及び","および","接続詞","","以及，和","机の上には、ペン、ノート、及び消しゴムがある。","桌上有筆、筆記本以及橡皮擦。"
"故に","ゆえに","接続詞","","因此，所以","我思う、故に我在り。","我思，故我在。"
"並びに","ならびに","接続詞","","以及，還有（多用於正式場合）","会長並びに役員の皆様にご挨拶申し上げます。","向會長以及各位幹部致以問候。"
"若しくは","もしくは","接続詞","","或者，或是","参加希望者は、電話若しくはメールでご連絡ください。","希望參加者，請用電話或是郵件聯絡。"
"鐘","かね","名詞","","鐘","大晦日に除夜の鐘を聞きに行く。","除夕夜要去聽跨年鐘聲。"
"鈴","すず","名詞","","鈴鐺","猫の首に鈴を付けた。","在貓的脖子上繫了鈴鐺。"
"笛","ふえ","名詞","","笛子","彼は笛を吹くのが上手だ。","他很會吹笛子。"
"網","あみ","名詞","","網","漁師が海に網を投げ入れた。","漁夫把漁網撒入海中。"
"綱","つな","名詞","","粗繩，纜繩","綱を引いて船を岸に近づけた。","拉著纜繩讓船靠近岸邊。"

"縄","なわ","名詞","","繩子","古い新聞を縄で縛る。","用繩子捆綁舊報紙。"
"鎖","くさり","名詞","","鎖，鏈條","門は太い鎖で閉ざされていた。","大門被粗大的鎖鏈鎖住了。"
"筒","つつ","名詞","","筒，管子","竹の筒に水を入れる。","把水裝入竹筒裡。"
"器","うつわ","名詞","","器皿，容器；才幹","料理を美しい器に盛り付ける。","將菜餚盛在漂亮的器皿裡。"
"杯","さかずき","名詞","","酒杯（尤指日式）","祝いの席で杯を交わした。","在慶祝的宴席上交杯換盞。"
"柄","え","名詞","","柄，把手","この包丁は柄が握りやすい。","這把菜刀的刀柄很好握。"
"傘","かさ","名詞","","傘","雨が降りそうなので、傘を持って行きなさい。","好像要下雨了，帶上傘吧。"
"旗","はた","名詞","","旗幟","運動会で自国の旗を振って応援した。","在運動會上揮舞本國的國旗加油。"
"鏡","かがみ","名詞","","鏡子","毎朝、鏡を見て髪を整える。","每天早上照鏡子整理頭髮。"
"棚","たな","名詞","","架子，層架","本を棚に戻してください。","請把書放回書架上。"
"双子","ふたご","名詞","","雙胞胎","私のクラスには双子の姉妹がいる。","我的班級裡有一對雙胞胎姊妹。"
"婿","むこ","名詞","","女婿","来月、娘の婿になる人が挨拶に来る。","下個月，要成為女兒女婿的人會來拜訪。"
"嫁","よめ","名詞","","媳婦，妻子","兄の嫁はとても料理が上手だ。","哥哥的媳婦非常會做飯。"
"若者","わかもの","名詞","","年輕人","最近の若者は新しい考え方を持っている。","最近的年輕人有新的思維方式。"
"悪者","わるもの","名詞","","壞人，反派角色","物語では、最後に悪者が倒される。","在故事裡，壞人最後會被打倒。"
"我々","われわれ","代名詞","","我們（較正式）","我々の目標は、このプロジェクトを成功させることだ。","我們的目標是讓這個企劃成功。"
"鬼","おに","名詞","","鬼，魔鬼；比喻無情的人","彼は仕事の鬼だ。","他是個工作狂。"
"頭","かしら","名詞","","頭領，首領","彼は盗賊の頭として知られていた。","他以盜賊頭目的身份為人所知。"
"お供","おとも","名詞","","隨從，陪伴","社長の海外出張にお供した。","我陪同社長去海外出差。"
"地主","じぬし","名詞","","地主","昔、この辺り一帯は大きな地主が所有していた。","以前，這一帶都為一個大地主所有。"
"麻","あさ","名詞","","麻，麻布","夏の服は麻でできているものが多い。","夏天的衣服很多是麻製的。"
"絹","きぬ","名詞","","絲綢，蠶絲","このスカーフは絹でできている。","這條圍巾是絲綢製的。"
"織物","おりもの","名詞","","紡織品","この地域の伝統的な織物は、とても美しい。","這個地區的傳統紡織品非常美麗。"
"柄","がら","名詞","","花紋，圖案","彼女は華やかな柄のワンピースを着ていた。","她穿著一件花色鮮豔的連衣裙。"
"丈","たけ","名詞","","長度，身高","スカートの丈を少し短くしてもらった。","我把裙子的長度改短了一點。"
"喪服","もふく","名詞","","喪服","お葬式には喪服を着て参列する。","參加葬禮要穿喪服。"
"紫","むらさき","名詞","","紫色","紫は高貴な色とされている。","紫色被認為是高貴的顏色。"
"冠","かんむり","名詞","","冠，王冠","王様は金の冠をかぶっていた。","國王戴著金色的王冠。"
"傷","きず","名詞","","傷，創傷；瑕疵","転んで膝に傷ができた。","摔倒後膝蓋受了傷。"
"舌","した","名詞","","舌頭","熱いお茶を飲んで舌をやけどした。","喝了熱茶，燙到了舌頭。"
"唇","くちびる","名詞","","嘴唇","冬は唇が乾燥しやすい。","冬天嘴唇容易乾燥。"
"裸","はだか","名詞","","裸體","温泉では裸で入るのが普通だ。","在日本，泡溫泉通常是裸體進入的。"
"癖","くせ","名詞","","習慣，癖好","彼は考え事をするとき、髪を触る癖がある。","他思考時有摸頭髮的習慣。"
"姿","すがた","名詞","","姿態，身影","遠くに彼の姿が見えた。","在遠處看到了他的身影。"
"左利き","ひだりきき","名詞","","左撇子","日本の人口の約1割が左利きだそうだ。","據說日本人口中約有一成是左撇子。"
"身振り","みぶり","名詞","","手勢，肢體動作","彼は身振り手振りで一生懸命説明した。","他用手勢比劃著努力地說明。"
"恥","はじ","名詞","","恥辱，羞恥","人前で失敗して、恥をかいた。","在人前失敗了，丟了臉。"
"誠","まこと","名詞","","誠實，真誠","彼の言葉には誠がこもっていた。","他的話語中充滿了真誠。"
"魂","たましい","名詞","","靈魂，精神","彼はその絵に魂を込めて描いた。","他將靈魂傾注於那幅畫中。"
"志","こころざし","名詞","","志向，志願","彼は医者になるという志を持っている。","他有成為醫生的志向。"
"怒り","いかり","名詞","","憤怒","彼の裏切りに、激しい怒りを感じた。","對他的背叛，我感到了強烈的憤怒。"
"情け","なさけ","名詞","","仁慈，同情心","困っている人には情けをかけるべきだ。","應該對有困難的人表示同情。"
"過ち","あやまち","名詞","","過錯，失誤","若い頃の過ちを反省している。","我正在反省年輕時犯下的錯誤。"
"償い","つぐない","名詞","","補償，贖罪","彼は自分の犯した罪の償いをしようとしている。","他正在試圖彌補自己犯下的罪過。"
"戸惑い","とまどい","名詞","","困惑，不知所措","突然の知らせに、彼は戸惑いを隠せなかった。","面對突如其來的消息，他無法掩飾內心的困惑。"
"善しあし","よしあし","名詞","","好壞，善惡","物事の善し悪しを判断するのは難しい。","判斷事物的好壞是很困難的。"
"丘","おか","名詞","","丘陵，山丘","丘の上に立って街を眺めた。","站在山丘上眺望城市。"
"峰","みね","名詞","","山峰","遠くに見える山の峰は雪で覆われている。","遠處可見的山峰被雪覆蓋著。"
"峠","とうげ","名詞","","山頂，山口；關鍵時期","長い坂道を登り、ようやく峠に着いた。","爬了很久的坡道，總算到了山頂。"
"岬","みさき","名詞","","海角，岬","岬の先端に灯台が立っている。","在海角的頂端立著一座燈塔。"
"頂","いただき","名詞","","頂，頂點","山の頂からの景色は最高だった。","從山頂看到的景色是最棒的。"
"滝","たき","名詞","","瀑布","その滝はすごい迫力で水が流れ落ちていた。","那個瀑布以驚人的氣勢流水直下。"
"沼","ぬま","名詞","","沼澤","その沼には珍しい種類の鳥が生息している。","那個沼澤裡棲息著珍稀種類的鳥類。"
"霧","きり","名詞","","霧","今朝は霧が深くて、視界が悪い。","今天早上霧很濃，視線不好。"
"霜","しも","名詞","","霜","冬の朝、庭の草に霜が降りていた。","冬天的早晨，院裡的草上降了霜。"
"露","つゆ","名詞","","露水","朝早く起きると、葉の上に露が光っていた。","清晨早起，葉子上的露水閃閃發光。"
"滴","しずく","名詞","","水滴","蛇口から水の滴が落ちている。","水滴正從水龍頭滴落。"
"雫","しずく","名詞","","水滴","葉の先から雨の雫が垂れていた。","雨滴從葉尖滴落。"
"雷","かみなり","名詞","","雷","雷が鳴り始めたから、早く家に帰ろう。","開始打雷了，快點回家吧。"
"稲光","いなびかり","名詞","","閃電","遠くの空で稲光がした。","遠方的天空閃過一道電光。"
"泡","あわ","名詞","","泡沫，氣泡","ビールをグラスに注ぐと、白い泡が立った。","把啤酒倒入杯中，起了白色的泡沫。"
"渦","うず","名詞","","漩渦","船は大きな渦に巻き込まれそうになった。","船差點被捲入巨大的漩渦中。"
"沖","おき","名詞","","外海，遠海","漁船が沖へ出て行った。","漁船駛向了外海。"
"潮","しお","名詞","","潮汐，潮流","潮が満ちてきた。","漲潮了。"
"津波","つなみ","名詞","","海嘯","地震の後は津波に注意する必要がある。","地震過後需要注意海嘯。"
"浜辺","はまべ","名詞","","海邊，沙灘","夏休みに家族と浜辺で遊んだ。","暑假時和家人在海邊玩耍。"
"梅","うめ","名詞","","梅花，梅子","庭の梅が咲き始めた。","院子裡的梅花開始開了。"
"杉","すぎ","名詞","","杉樹","日本の山には杉の木が多い。","日本的山上有很多杉樹。"
"松","まつ","名詞","","松樹","海岸沿いに美しい松並木が続いている。","沿著海岸有美麗的松樹林蔭道。"
"桃","もも","名詞","","桃子，桃樹","夏になると、甘い桃が食べられる。","到了夏天，就能吃到甜甜的桃子。"
"桜","さくら","名詞","","櫻花","春には公園へ桜を見に行く。","春天時會去公園看櫻花。"
"芽","め","名詞","","芽","チューリップの芽が出てきた。","鬱金香發芽了。"
"稲","いね","名詞","","稻子","秋になると、田んぼの稲が金色になる。","到了秋天，田裡的稻子會變成金色。"
"茎","くき","名詞","","莖","この植物は茎がとても太い。","這種植物的莖非常粗。"
"芝","しば","名詞","","草坪","公園の芝の上で昼寝をする。","在公園的草坪上睡午覺。"
"筋","すじ","名詞","","筋，肌肉；條理；情節","彼の話は筋が通っている。","他說的話有條有理。"
"苗","なえ","名詞","","苗，秧苗","トマトの苗を畑に植えた。","把番茄苗種在了田裡。"
"幹","みき","名詞","","樹幹","木の幹に蝉がとまっている。","蟬停在樹幹上。"
"酢","す","名詞","","醋","料理に少し酢を加えると、さっぱりする。","在菜餚裡加一點醋會變得很清爽。"
"汁","しる","名詞","","湯，汁","毎朝、味噌汁を飲む。","每天早上都喝味噌湯。"
"乳","ちち","名詞","","乳汁，奶","赤ちゃんに乳をあげる。","給嬰兒餵奶。"
"芋","いも","名詞","","薯，芋頭類的總稱","冬は焼き芋がおいしい。","冬天烤地瓜很好吃。"
"豆","まめ","名詞","","豆子","彼はコーヒー豆を自分で挽いて飲む。","他自己磨咖啡豆來喝。"
"豚","ぶた","名詞","","豬","この料理は豚の肉を使っている。","這道菜用的是豬肉。"
"鶏","にわとり","名詞","","雞","鶏が朝早くから鳴いている。","雞一大早就開始叫了。"
"跡","あと","名詞","","痕跡，蹤跡","雪の上に動物の足の跡が残っていた。","雪地上留下了動物的腳印。"
"穴","あな","名詞","","洞，孔，穴","地面に大きな穴が開いている。","地上開了個大洞。"
"墓","はか","名詞","","墳墓","週末に先祖の墓参りに行った。","週末去給祖先掃墓了。"
"街","まち","名詞","","街道，城鎮","この街は夜景がきれいだ。","這座城市的夜景很美。"
"溝","みぞ","名詞","","溝，渠；隔閡","道の脇にある溝に気をつけてください。","請注意路邊的溝。"
"扉","とびら","名詞","","門扉（較大的門）","重い扉をゆっくりと開けた。","緩緩地推開了沉重的門。"
"井戸","いど","名詞","","井","昔は井戸から水を汲んでいた。","以前是從井裡取水。"
"お宮","おみや","名詞","","神社","新年にお宮へ初詣に行く。","新年時去神社進行新年初次參拜。"
"垣根","かきね","名詞","","籬笆，柵欄","家の周りを垣根で囲む。","用籬笆把房子周圍圍起來。"
"敷地","しきち","名詞","","地皮，用地","学校の敷地はとても広い。","學校的佔地非常寬廣。"
"踏切","ふみきり","名詞","","（鐵路）平交道","踏切で電車が通り過ぎるのを待つ。","在平交道等電車通過。"
"道端","みちばた","名詞","","路邊","道端にきれいな花が咲いていた。","路邊開著美麗的花。"
"縦","たて","名詞","","豎，縱向","レポートは縦書きで書いてください。","報告請用豎著寫。"
"縁","ふち","名詞","","邊緣","カップの縁が欠けている。","杯子的邊緣有缺口。"
"枠","わく","名詞","","框，框架；範圍","窓の枠を新しいものに交換した。","把窗框換成了新的。"
"塊","かたまり","名詞","","塊狀物，團","砂糖の塊をコーヒーに入れる。","把方糖放進咖啡裡。"
"斜め","ななめ","名詞","","斜，斜向","彼は私の斜め前に座った。","他坐在我的斜前方。"
"矢印","やじるし","名詞","","箭頭符號","矢印の方向に進んでください。","請朝箭頭的方向前進。"
"虫","むし","名詞","","蟲，昆蟲","夏になると、いろいろな虫が出てくる。","一到夏天，各種各樣的蟲子就出來了。"
"蚊","か","名詞","","蚊子","夜、蚊に刺されて眠れなかった。","晚上被蚊子咬了沒睡好。"
"蛇","へび","名詞","","蛇","草むらで蛇を見つけて驚いた。","在草叢裡看到蛇，嚇了一跳。"
"竜","りゅう","名詞","","龍","竜は伝説上の生き物だ。","龍是傳說中的生物。"
"尾","お","名詞","","尾巴","犬が嬉しそうに尾を振っている。","狗開心地搖著尾巴。"
"殻","から","名詞","","殼","卵の殻を捨ててください。","請把蛋殼丟掉。"
"角","つの","名詞","","角（動物的）","鹿は立派な角を持っている。","鹿有著氣派的角。"
"翼","つばさ","名詞","","翅膀，翼","鳥は翼を広げて空を飛んだ。","鳥兒張開翅膀飛向天空。"
"雌","めす","名詞","","雌性","このライオンは雌だ。","這隻獅子是母的。"
"雄","おす","名詞","","雄性","雄の孔雀は羽が美しい。","雄孔雀的羽毛很美。"
"此","これ","代名詞","","這個，這位","此は私の本です。","這本書是我的。"
"獣","けもの","名詞","","野獸","森の奥には、いろいろな獣がいる。","森林深處有各種野獸。"
"刃","は","名詞","","刀刃","このナイフは刃が鋭い。","這把小刀的刀刃很鋒利。"
"矢","や","名詞","","箭","彼は的の中心に矢を放った。","他朝靶心射了一箭。"
"盾","たて","名詞","","盾牌","兵士は盾で身を守った。","士兵用盾牌保護身體。"
"弾","たま","名詞","","子彈","ピストルに弾を込める。","把子彈裝入**之中。"
"的","まと","名詞","","靶子，目標","弓道の練習で的に矢を当てる。","在弓道練習中將箭射中靶子。"
"弓","ゆみ","名詞","","弓","弓を引いて矢を放つ。","拉弓射箭。"
"刀","かたな","名詞","","刀（尤指日本刀）","侍は刀を腰に差していた。","武士將刀插在腰間。"
"鉛","なまり","名詞","","鉛","釣りで使うおもりは鉛でできている。","釣魚用的鉛錘是鉛做的。"
"狩り","かり","名詞","","狩獵","昔の人は狩りをして食料を得ていた。","古時候的人靠狩獵獲取食物。"
"獲物","えもの","名詞","","獵物","ライオンが獲物を狙っている。","獅子正在瞄準獵物。"
"市","いち","名詞","","市集，市場","毎週末、駅前で朝市が開かれる。","每個週末，車站前都會有早市。"
"蔵","くら","名詞","","倉庫","古い蔵の中から、価値のある骨董品が見つかった。","從老舊的倉庫中發現了有價值的古董。"
"富","とみ","名詞","","財富","彼は一代で莫大な富を築いた。","他用一代人的時間建立了巨大的財富。"
"札","さつ","名詞","","紙鈔","財布に一万円札が一枚だけ入っていた。","錢包裡只有一張一萬日圓的紙鈔。"
"値","ね","名詞","","價格，價值","この絵は高い値がつくでしょう。","這幅畫應該會賣出高價吧。"
"小銭","こぜに","名詞","","零錢，硬幣","自動販売機を使うので、小銭が必要だ。","要用自動販賣機，所以需要零錢。"
"問屋","とんや","名詞","","批發商","生産者から商品を仕入れて、小売店に売るのが問屋だ。","從生產者那裡進貨，再賣給零售店的就是批發商。"
"残高","ざんだか","名詞","","餘額","銀行口座の残高を確認する。","確認銀行帳戶的餘額。"
"お釣り","おつり","名詞","","找零","千円札で払って、お釣りをもらった。","用一千日圓紙鈔付錢，拿了找零。"
"小遣い","こづかい","名詞","","零用錢","毎月、親から五千円のお小遣いをもらう。","每個月從父母那裡拿到五千日圓的零用錢。"
"要","かなめ","名詞","","關鍵，要點","この計画の要は、資金調達だ。","這個計畫的關鍵在於籌集資金。"
"技","わざ","名詞","","技術，招式","彼は柔道で素晴らしい技を見せた。","他在柔道中展現了精湛的招式。"
"暦","こよみ","名詞","","日曆，曆法","壁の暦を新しい月にめくる。","把牆上的日曆翻到新的一個月。"
"公","おおやけ","名詞","","公開，公共","この件はまだ公にされていない。","這件事還沒有被公開。"
"芝居","しばい","名詞","","戲劇，演戲","今度の日曜日、友達と芝居を見に行く。","這個星期天要和朋友去看戲。"
"手際","てぎわ","名詞","","手法，本領，處理方式","彼女はとても手際よく料理を作る。","她非常熟練地做飯。"
"偽物","にせもの","名詞","","仿冒品，假貨","これは本物そっくりに作られた偽物だ。","這是做得和真品一模一樣的假貨。"
"夜更かし","よふかし","名詞","","熬夜","試験前なので、毎晩夜更かししている。","因為快考試了，所以每晚都熬夜。"
"折","おり","名詞","","時候，機會","またの折に、ゆっくりお話ししましょう。","下次有機會再好好聊聊吧。"
