"揺らぐ",ゆらぐ,"Intransitive verb, Godan conjugation","","Sway, waver, tremble","強風で橋が少し揺らいだ。","The bridge swayed a little in the strong wind."
"侵す","おかす,"Transitive verb, Godan conjugation","","Infringe, violate, invade","他人の権利を侵してはならない。","You must not infringe on others' rights."
"脅す","おどす,"Transitive verb, Godan conjugation","","Threaten, intimidate","彼はナイフで人を脅して金を奪った。","He threatened someone with a knife and robbed them of money."
"浸す","ひたす,"Transitive verb, Godan conjugation","浸る","Dip, soak, immerse","汚れた服を水に浸しておく。","Soak the dirty clothes in water."
"促す","うながす,"Transitive verb, Godan conjugation","","Urge, prompt, encourage","早く返事をするよう彼に促した。","I urged him to reply quickly."
"施す","ほどこす,"Transitive verb, Godan conjugation","","Give (alms), perform (a treatment), apply (a coat of paint)","患者に応急手当を施した。","First aid was given to the patient."
"催す","もよおす,"Transitive verb, Godan conjugation","","Hold (an event); feel (a bowel movement, sleepiness)","市は週末に音楽祭を催す予定だ。","The city plans to hold a music festival on the weekend."
"覆す","くつがえす,"Transitive verb, Godan conjugation","覆る","Overturn, overthrow, upset","裁判官は一審の判決を覆した。","The judge overturned the first ruling."
"尽くす","つくす,"Transitive verb, Godan conjugation","尽きる","Exhaust, devote oneself to, do one's best","彼はチームの勝利のために全力を尽くした。","He did his best for the team's victory."
"脅かす","おびやかす,"Transitive verb, Godan conjugation","","Threaten (status, safety, etc.), endanger","環境汚染は私たちの健康を脅かしている。","Environmental pollution is threatening our health."
"摘む","つむ,"Transitive verb, Godan conjugation","","Pick, pluck (flowers, tea leaves, etc.)","庭でミントの葉を摘んでお茶を入れた。","I picked mint leaves from the garden and made tea."
"挑む","いどむ,"Transitive verb, Godan conjugation","","Challenge, contend with","彼は世界記録に挑むことを決意した。","He decided to challenge the world record."
"臨む","のぞむ,"Intransitive verb, Godan conjugation","","Face, confront; attend","試験に臨む前に、深呼吸をした。","Before facing the exam, I took a deep breath."
"励む","はげむ,"Intransitive verb, Godan conjugation","","Strive, endeavor, work hard","彼女は目標達成のために日夜勉強に励んでいる。","She works hard day and night to achieve her goals."
"弾む","はずむ,"Intransitive verb, Godan conjugation","弾ませる","Bounce, spring; become lively, be excited","ボールがよく弾む。","The ball bounces well."
"阻む","はばむ,"Transitive verb, Godan conjugation","","Obstruct, hinder, block","大雪が救助隊の行く手を阻んだ。","Heavy snow blocked the rescue team's path."
"謹む","つつしむ,"Transitive verb, Godan conjugation","","Be discreet, be prudent, behave reverently","公の場では言葉を謹むべきだ。","One should be careful with their words in public."
"惜しむ","おしむ,"Transitive verb, Godan conjugation","","Regret, begrudge, cherish","彼は努力を惜しまず、研究を続けた。","He did not spare effort and continued his research."
"織る","おる,"Transitive verb, Godan conjugation","","Weave","彼女は美しい模様の布を織っている。","She is weaving cloth with beautiful patterns."
"凝る","こる,"Intransitive verb, Godan conjugation","","Be absorbed in, be particular about; stiff (shoulders)","彼は写真に凝っていて、高価なカメラをたくさん持っている。","He is obsessed with photography and owns many expensive cameras."
"擦る","する,"Transitive verb, Godan conjugation","","Rub, strike (a match)","マッチを擦って火をつけた。","I struck a match and lit the fire."
"漏る","もる,"Intransitive verb, Godan conjugation","漏らす","Leak","屋根から雨水が漏っている。","Rainwater is leaking from the roof."
"焦る","あせる,"Intransitive verb, Godan conjugation","","Be impatient, be in a hurry, fret","出発の時間が迫り、彼は焦り始めた。","As departure time approached, he began to fret."
"悟る","さとる,"Transitive verb, Godan conjugation","","Realize, comprehend, perceive","彼は自分の過ちを悟り、謝罪した。","He realized his mistake and apologized."
"障る","さわる,"Intransitive verb, Godan conjugation","","Harm, hinder, be detrimental to","夜更かしは健康に障る。","Staying up late is harmful to your health."
"粘る","ねばる,"Intransitive verb, Godan conjugation","","Be sticky; persevere, persist","最後まで粘って、逆転勝利した。","We persevered to the end and achieved a comeback victory."
"罵る","ののしる,"Transitive verb, Godan conjugation","","Curse, abuse, revile","彼は激しい言葉で相手を罵った。","He cursed at his opponent with harsh words."
"誇る","ほこる,"Transitive verb, Godan conjugation","","Boast, be proud of","この町は美しい景色を誇っている。","This town boasts beautiful scenery."
"偽る","いつわる,"Transitive verb, Godan conjugation","","Lie, falsify, deceive","彼は年齢を偽って会社に入った。","He entered the company by falsifying his age."
"怠る","おこたる,"Transitive verb, Godan conjugation","","Neglect, be negligent","日々の練習を怠ると、すぐに腕が落ちる。","If you neglect daily practice, your skills will quickly decline."
"陥る","おちいる,"Intransitive verb, Godan conjugation","","Fall into, sink into","彼は深刻なジレンマに陥った。","He fell into a serious dilemma."
"遮る","さえぎる,"Transitive verb, Godan conjugation","","Block, interrupt, obstruct","カーテンで光を遮る。","Block the light with curtains."
"葬る","ほうむる,"Transitive verb, Godan conjugation","","Bury, inter","彼は亡くなったペットを庭に葬った。","He buried his deceased pet in the garden."
"奉る","たてまつる,"Transitive verb, Godan conjugation","","Offer, dedicate, present (to a deity/superior)","神に供え物を奉る。","Offer sacrifices to the gods."
"滞る","とどこおる,"Intransitive verb, Godan conjugation","","Be delayed, be overdue, stagnate","仕事が滞っていて、なかなか終わらない。","Work is stagnant and doesn't seem to finish."
"携わる","たずさわる,"Intransitive verb, Godan conjugation","","Be involved in, engage in","私は長年、教育に携わってきた。","I have been involved in education for many years."
"取り締まる","とりしまる,"Transitive verb, Godan conjugation","","Regulate, control, crack down on","警察は交通違反を厳しく取り締まっている。","The police are strictly cracking down on traffic violations."
"駆ける","かける,"Intransitive verb, Ichidan conjugation","","Run fast, gallop","子供たちが野原を元気に駆けている。","Children are energetically running in the field."
"遂げる","とげる,"Transitive verb, Ichidan conjugation","","Achieve, accomplish, complete","彼はついに初優勝を遂げた。","He finally achieved his first championship victory."
"掲げる","かかげる,"Transitive verb, Ichidan conjugation","掲がる","Hoist, put up; advocate (a goal, ideal)","チームは「全国制覇」という目標を掲げた。","The team set the goal of ""national domination."" "
"染める","そめる,"Transitive verb, Ichidan conjugation","染まる","Dye, stain, tinge","彼女は髪を明るい茶色に染めた。","She dyed her hair light brown."
"傷める","いためる,"Transitive verb, Ichidan conjugation","傷む","Damage, injure, hurt","無理な運動で膝を傷めてしまった。","I injured my knee due to excessive exercise."
"緩める","ゆるめる,"Transitive verb, Ichidan conjugation","緩む","Loosen, slacken, relax","仕事のペースを少し緩めることにした。","I decided to loosen my work pace a bit."
"垂れる","たれる,"Intransitive verb, Ichidan conjugation","垂らす","Dangle, hang down, drip","軒先から雨水が垂れている。","Rainwater is dripping from the eaves."
"廃れる","すたれる,"Intransitive verb, Ichidan conjugation","","Go out of use, become obsolete, decline","その言葉はもう廃れて、今ではほとんど使われない。","That word is already obsolete and is hardly used now."
"紛れる","まぎれる,"Intransitive verb, Ichidan conjugation","紛らす","Be confused with, mingle with, get lost in","彼は人ごみに紛れて姿を消した。","He disappeared by mingling with the crowd."
"免れる","まぬかれる,"Transitive verb, Ichidan conjugation","","Escape from, avoid, be exempt from","幸いにも、彼はその事故で重傷を免れた。","Fortunately, he escaped serious injury in that accident."
"良い","よい,"Adjective","","Good, fine, excellent","今日は天気が良いので、散歩に行きましょう。","The weather is good today, so let's go for a walk."
"粗い","あらい,"Adjective","","Coarse, rough, crude","このセーターは肌触りが粗い。","This sweater has a rough feel."
"淡い","あわい,"Adjective","","Pale, light, faint","彼女は淡いピンク色のドレスを着ていた。","She was wearing a pale pink dress."
"堅い","かたい,"Adjective","","Hard, firm, stiff; rigid (expression)","このパンは古くて、とても堅い。","This bread is old and very hard."

"臭い","くさい,"Adjective","","Smelly, foul-smelling; suspicious","この部屋はなんだかガス臭い。","This room smells somewhat like gas."
"渋い","しぶい,"Adjective","","Astringent (taste); chic, subdued; sullen","このお茶は少し渋い味がする。","This tea has a slightly astringent taste."
"緩い","ゆるい,"Adjective","","Loose, slack, lenient","ズボンが緩いので、ベルトが必要です。","My pants are loose, so I need a belt."
"尊い","とうとい,"Adjective","","Noble, precious, invaluable","人々の努力によって尊い命が救われた。","Precious lives were saved by the efforts of the people."
"貴い","とうとい,"Adjective","","Noble, precious, valuable","経験から得た教訓は貴い財産だ。","Lessons learned from experience are valuable assets."
"醜い","みにくい,"Adjective","","Ugly, unsightly","嫉妬は醜い感情の一つだ。","Jealousy is one of the ugly emotions."
"快い","こころよい,"Adjective","","Pleasant, comfortable, agreeable","快い返事をいただき、ありがとうございます。","Thank you for your pleasant reply."
"危うい","あやうい,"Adjective","","Dangerous, precarious, risky","彼は危ういところで事故を免れた。","He narrowly escaped an accident."
"惜しい","おしい,"Adjective","","Regrettable, a shame; dear, precious","あと一点で試合に勝てたのに、惜しかった。","It was a shame, we could have won the game with just one more point."
"怪しい","あやしい,"Adjective","","Suspicious, dubious, questionable","家の前に怪しい人が立っている。","A suspicious person is standing in front of the house."
"卑しい","いやしい,"Adjective","","Vulgar, base, greedy","人の物を盗むとは、なんて卑しい行為なんだ。","Stealing other people's belongings, what a base act!"
"厳しい","きびしい,"Adjective","","Strict, severe, harsh","父は私にとても厳しかった。","My father was very strict with me."
"悔しい","くやしい,"Adjective","","Frustrating, regrettable, vexing","試合に負けて、本当に悔しい。","I'm really frustrated that we lost the game."
"詳しい","くわしい,"Adjective","","Detailed, knowledgeable about","この件について、もっと詳しい情報が必要です。","I need more detailed information about this matter."
"寂しい","さびしい,"Adjective","","Lonely, desolate, solitary","友達が引っ越してしまって、とても寂しい。","My friend moved away, and I feel very lonely."
"乏しい","とぼしい,"Adjective","","Poor, scarce, lacking","日本は天然資源が乏しい国だ。","Japan is a country with scarce natural resources."
"激しい","はげしい,"Adjective","","Violent, intense, fierce","外は激しい雨が降っている。","It's raining heavily outside."
"著しい","いちじるしい,"Adjective","","Remarkable, striking, significant","彼の日本語能力は著しく向上した。","His Japanese language ability has remarkably improved."
"騒がしい","さわがしい,"Adjective","","Noisy, boisterous, restless","隣の部屋が騒がしくて、眠れない。","The next room is noisy, and I can't sleep."
"懐かしい","なつかしい,"Adjective","","Nostalgic, fondly remembered","この歌を聴くと、子供のころを思い出して懐かしい。","When I hear this song, it reminds me of my childhood and makes me feel nostalgic."
"悩ましい","なやましい,"Adjective","","Troublesome, perplexing, alluring","どうすればいいか、悩ましい問題だ。","It's a perplexing problem as to what I should do."
"甚だしい","はなはだしい,"Adjective","","Extreme, excessive (often for negative things)","彼の態度は礼儀知らずも甚だしい。","His attitude is extremely rude."
"華々しい","はなばなしい,"Adjective","","Splendid, brilliant, glamorous","彼女はテニスの世界で華々しい活躍をした。","She made a brilliant achievement in the world of tennis."
"煩わしい","わずらわしい,"Adjective","","Troublesome, annoying, complicated","役所の煩わしい手続きをようやく終えた。","I finally finished the troublesome procedures at the government office."
"慌ただしい","あわただしい,"Adjective","","Busy, hurried, chaotic","年末はいつも慌ただしい日が続く。","The end of the year is always a series of hectic days."
"汚らわしい","けがらわしい,"Adjective","","Filthy, disgusting, obscene","そんな汚らわしい話は聞きたくない。","I don't want to hear such disgusting talk."
"紛らわしい","まぎらわしい,"Adjective","","Misleading, confusing, ambiguous","この二つの単語は意味が似ていて紛らわしい。","These two words have similar meanings and are confusing."
"平たい","ひらたい,"Adjective","","Flat, level, simple","この石は平たい形をしている。","This stone has a flat shape."
"酸っぱい","すっぱい,"Adjective","","Sour","このレモンはとても酸っぱい。","This lemon is very sour."
"愚か","おろかな,"Adjective (na)","","Foolish, stupid, silly","同じ間違いを繰り返すなんて、私はなんて愚かなんだ。","To repeat the same mistake, how foolish I am!"
"厳か","おごそかな,"Adjective (na)","","Solemn, grand, austere","教会で厳かな結婚式が行われた。","A solemn wedding ceremony was held at the church."
"巧み","たくみな,"Adjective (na)","","Skillful, clever, artful","彼は巧みな話術で聴衆を魅了した。","He captivated the audience with his skillful storytelling."
"惨め","みじめな,"Adjective (na)","","Miserable, pathetic, wretched","雨に濡れて、彼は惨めな姿だった。","Wet from the rain, he was a miserable sight."
"哀れ","あわれな,"Adjective (na)","","Pitiable, pathetic, poor","捨てられた子犬の姿が哀れだった。","The abandoned puppy looked pitiful."
"盛ん","さかんな,"Adjective (na)","","Prosperous, thriving, enthusiastic","この地域では農業が盛んだ。","Agriculture is thriving in this region."
"鮮やか","あざやかな,"Adjective (na)","","Vivid, bright, brilliant","彼女は鮮やかな青いドレスを着ていた。","She was wearing a vivid blue dress."
"穏やか","おだやかな,"Adjective (na)","","Calm, mild, peaceful","今日の海はとても穏やかだ。","The sea is very calm today."
"細やか","こまやかな,"Adjective (na)","","Detailed, careful, subtle","彼女の細やかな心遣いに感動した。","I was moved by her thoughtful consideration."
"健やか","すこやかな,"Adjective (na)","","Healthy, robust","子供の健やかな成長を願う。","I wish for my child's healthy growth."
"速やか","すみやかな,"Adjective (na)","","Prompt, swift, quick","問題が発生した場合、速やかな対応が求められる。","Prompt action is required when a problem occurs."
"和やか","なごやかな,"Adjective (na)","","Harmonious, mild, friendly","パーティーは和やかな雰囲気で進んだ。","The party proceeded in a harmonious atmosphere."
"華やか","はなやかな,"Adjective (na)","","Gorgeous, showy, brilliant","彼女はいつも華やかな服装をしている。","She always wears glamorous clothes."
"緩やか","ゆるやかな,"Adjective (na)","","Gentle (slope), loose, slow","この坂道は緩やかで、歩きやすい。","This slope is gentle and easy to walk on."
"清らか","きよらかな,"Adjective (na)","","Pure, clear, clean","山の奥には清らかな小川が流れていた。","A clear stream flowed deep in the mountains."
"滑らか","なめらかな,"Adjective (na)","","Smooth, sleek, fluent","赤ちゃんの肌はとても滑らかだ。","Baby's skin is very smooth."
"朗らか","ほがらかな,"Adjective (na)","","Cheerful, bright, radiant","彼女はいつも朗らかな笑顔で挨拶してくれる。","She always greets me with a cheerful smile."
"月並み","つきなみな,"Adjective (na)","","Commonplace, hackneyed, ordinary","月並みな表現だが、君の瞳は星のようだ。","It's a commonplace expression, but your eyes are like stars."
"幾","いく,"Adjective-like noun","","How many, some (used with classifiers)","幾多の困難を乗り越えて、彼は成功した。","He succeeded after overcoming many difficulties."
"我が","わが,"Adverbial noun","","My, our (emphatic)","我が社は顧客第一をモットーにしています。","Our company's motto is ""customer first."" "
"来る","くる,"Adverbial noun","","Next, coming","来る日曜日に同窓会が開かれる。","A class reunion will be held next Sunday."
"明くる","あくる,"Adverbial noun","","Following (day, year), next","その事件の明くる日、彼は町を去った。","The day after that incident, he left town."
"沿い","そい,"Suffix","","Along, beside","この道は海岸沿いに続いている。","This road continues along the coast."
"難い","がたい,"Suffix","","Difficult to..., hard to...","それは信じ難い話だが、事実だ。","That's a hard-to-believe story, but it's true."
"仮に","かりに,"Adverb","","Provisionally, hypothetically, if by any chance","仮に私が君の立場だったら、同じことをするだろう。","If I were in your shoes, I would probably do the same thing."
"殊に","ことに,"Adverb","","Especially, particularly, above all","私は果物が好きだが、殊にメロンが好きだ。","I like fruits, especially melon."
"既に","すでに,"Adverb","","Already, before now","私が駅に着いた時、電車は既に出発していた。","When I arrived at the station, the train had already departed."
"甚だ","はなはだ,"Adverb","","Very, extremely (often for negative things)","彼の行動には甚だ迷惑している。","His behavior is extremely annoying."
"専ら","もっぱら,"Adverb","","Exclusively, entirely, mainly","休日は専ら家で本を読んで過ごす。","I spend my holidays mainly reading books at home."
"極めて","きわめて,"Adverb","","Extremely, highly, very","この問題は極めて重要だ。","This problem is extremely important."
"飽くまで","あくまで,"Adverb","","To the end, stubbornly, persistently","彼は飽くまで自分の無実を主張した。","He persistently insisted on his innocence."
"及び","および,"Conjunction","","And, as well as","机の上には、ペン、ノート、及び消しゴムがある。","On the desk, there are pens, notebooks, and erasers."
"故に","ゆえに,"Conjunction","","Therefore, consequently","我思う、故に我在り。","I think, therefore I am."
"並びに","ならびに,"Conjunction","","And, as well as (formal)","会長並びに役員の皆様にご挨拶申し上げます。","I would like to greet the Chairman and all the executives."
"若しくは","もしくは,"Conjunction","","Or, otherwise","参加希望者は、電話若しくはメールでご連絡ください。","Those wishing to participate, please contact us by phone or email."
"鐘","かね,"Noun","","Bell","大晦日に除夜の鐘を聞きに行く。","I'm going to listen to the New Year's Eve bell on Omisoka."
"鈴","すず,"Noun","","Bell, chime","猫の首に鈴を付けた。","I put a bell on the cat's neck."
"笛","ふえ,"Noun","","Flute, whistle","彼は笛を吹くのが上手だ。","He's good at playing the flute."
"網","あみ,"Noun","","Net, mesh","漁師が海に網を投げ入れた。","The fisherman cast his net into the sea."
"綱","つな,"Noun","","Rope, cord, cable","綱を引いて船を岸に近づけた。","I pulled the rope to bring the boat closer to the shore."

"縄","なわ,"Noun","","Rope, cord","古い新聞を縄で縛る。","Tie up old newspapers with rope."
"鎖","くさり,"Noun","","Chain, shackles","門は太い鎖で閉ざされていた。","The gate was closed with a thick chain."
"筒","つつ,"Noun","","Tube, cylinder, pipe","竹の筒に水を入れる。","Put water into a bamboo tube."
"器","うつわ,"Noun","","Container, vessel; capacity, ability","料理を美しい器に盛り付ける。","Serve the food on a beautiful plate."
"杯","さかずき,"Noun","","Sake cup (especially traditional Japanese)","祝いの席で杯を交わした。","We exchanged sake cups at the celebratory banquet."
"柄","え,"Noun","","Handle, grip, shaft","この包丁は柄が握りやすい。","This knife has an easy-to-grip handle."
"傘","かさ,"Noun","","Umbrella","雨が降りそうなので、傘を持って行きなさい。","It looks like it's going to rain, so take an umbrella."
"旗","はた,"Noun","","Flag, banner","運動会で自国の旗を振って応援した。","I cheered at the sports festival by waving my country's flag."
"鏡","かがみ,"Noun","","Mirror","毎朝、鏡を見て髪を整える。","Every morning, I look in the mirror and arrange my hair."
"棚","たな,"Noun","","Shelf, rack","本を棚に戻してください。","Please put the book back on the shelf."
"双子","ふたご,"Noun","","Twins","私のクラスには双子の姉妹がいる。","There are twin sisters in my class."
"婿","むこ,"Noun","","Son-in-law","来月、娘の婿になる人が挨拶に来る。","Next month, the person who will become my daughter's husband will come to greet us."
"嫁","よめ,"Noun","","Bride, daughter-in-law, wife","兄の嫁はとても料理が上手だ。","My older brother's wife is very good at cooking."
"若者","わかもの,"Noun","","Young person, youth","最近の若者は新しい考え方を持っている。","Recent young people have new ways of thinking."
"悪者","わるもの,"Noun","","Bad guy, villain","物語では、最後に悪者が倒される。","In the story, the villain is defeated in the end."
"我々","われわれ,"Pronoun","","We, us (formal)","我々の目標は、このプロジェクトを成功させることだ。","Our goal is to make this project a success."
"鬼","おに,"Noun","","Oni (demon/ogre), devil; workaholic (figurative)","彼は仕事の鬼だ。","He's a workaholic."
"頭","かしら,"Noun","","Head, leader, chief","彼は盗賊の頭として知られていた。","He was known as the leader of the bandits."
"お供","おとも,"Noun","","Companion, attendant","社長の海外出張にお供した。","I accompanied the president on his overseas business trip."
"地主","じぬし,"Noun","","Landlord, landowner","昔、この辺り一帯は大きな地主が所有していた。","In the past, this entire area was owned by a large landowner."
"麻","あさ,"Noun","","Hemp, linen","夏の服は麻でできているものが多い。","Many summer clothes are made of linen."
"絹","きぬ,"Noun","","Silk","このスカーフは絹でできている。","This scarf is made of silk."
"織物","おりもの,"Noun","","Textile, fabric","この地域の伝統的な織物は、とても美しい。","The traditional textiles of this region are very beautiful."
"柄","がら,"Noun","","Pattern, design","彼女は華やかな柄のワンピースを着ていた。","She was wearing a dress with a glamorous pattern."
"丈","たけ,"Noun","","Length, height","スカートの丈を少し短くしてもらった。","I had the skirt length shortened a little."
"喪服","もふく,"Noun","","Mourning dress, funeral attire","お葬式には喪服を着て参列する。","One attends a funeral wearing mourning attire."
"紫","むらさき,"Noun","","Purple","紫は高貴な色とされている。","Purple is considered a noble color."
"冠","かんむり,"Noun","","Crown, diadem","王様は金の冠をかぶっていた。","The king was wearing a golden crown."
"傷","きず,"Noun","","Wound, injury; flaw, defect","転んで膝に傷ができた。","I fell and got a scratch on my knee."
"舌","した,"Noun","","Tongue","熱いお茶を飲んで舌をやけどした。","I burned my tongue drinking hot tea."
"唇","くちびる,"Noun","","Lips","冬は唇が乾燥しやすい。","Lips tend to get dry in winter."
"裸","はだか,"Noun","","Naked, bare","温泉では裸で入るのが普通だ。","It's common to enter hot springs naked."
"癖","くせ,"Noun","","Habit, peculiar trait","彼は考え事をするとき、髪を触る癖がある。","He has a habit of touching his hair when thinking."
"姿","すがた,"Noun","","Figure, form, appearance","遠くに彼の姿が見えた。","I saw his figure in the distance."
"左利き","ひだりきき,"Noun","","Left-handedness, left-handed person","日本の人口の約1割が左利きだそうだ。","It is said that about 10% of Japan's population is left-handed."
"身振り","みぶり,"Noun","","Gesture, bodily movement","彼は身振り手振りで一生懸命説明した。","He explained diligently with gestures."
"恥","はじ,"Noun","","Shame, disgrace, embarrassment","人前で失敗して、恥をかいた。","I made a mistake in front of people and was embarrassed."
"誠","まこと,"Noun","","Sincerity, truth, integrity","彼の言葉には誠がこもっていた。","His words were filled with sincerity."
"魂","たましい,"Noun","","Soul, spirit","彼はその絵に魂を込めて描いた。","He poured his soul into that painting."
"志","こころざし,"Noun","","Will, intention, aspiration","彼は医者になるという志を持っている。","He has the aspiration to become a doctor."
"怒り","いかり,"Noun","","Anger, rage","彼の裏切りに、激しい怒りを感じた。","I felt intense anger at his betrayal."
"情け","なさけ,"Noun","","Mercy, pity, compassion","困っている人には情けをかけるべきだ。","One should show compassion to people in trouble."
"過ち","あやまち,"Noun","","Mistake, error, fault","若い頃の過ちを反省している。","I am reflecting on the mistakes of my youth."
"償い","つぐない,"Noun","","Compensation, atonement, reparation","彼は自分の犯した罪の償いをしようとしている。","He is trying to atone for the crime he committed."
"戸惑い","とまどい,"Noun","","Bewilderment, perplexity, confusion","突然の知らせに、彼は戸惑いを隠せなかった。","He couldn't hide his bewilderment at the sudden news."
"善しあし","よしあし,"Noun","","Good and bad, pros and cons","物事の善し悪しを判断するのは難しい。","It's difficult to judge the good and bad of things."
"丘","おか,"Noun","","Hill, mound","丘の上に立って街を眺めた。","I stood on the hill and looked at the town."
"峰","みね,"Noun","","Peak, summit, ridge","遠くに見える山の峰は雪で覆われている。","The distant mountain peaks are covered with snow."
"峠","とうげ,"Noun","","Mountain pass; critical point","長い坂道を登り、ようやく峠に着いた。","After climbing a long slope, I finally reached the mountain pass."
"岬","みさき,"Noun","","Cape, promontory","岬の先端に灯台が立っている。","A lighthouse stands at the tip of the cape."
"頂","いただき,"Noun","","Summit, peak, crown (of head)","山の頂からの景色は最高だった。","The view from the top of the mountain was magnificent."
"滝","たき,"Noun","","Waterfall","その滝はすごい迫力で水が流れ落ちていた。","Water was falling from that waterfall with incredible force."
"沼","ぬま,"Noun","","Swamp, marsh, pond","その沼には珍しい種類の鳥が生息している。","Rare species of birds inhabit that swamp."
"霧","きり,"Noun","","Fog, mist","今朝は霧が深くて、視界が悪い。","The fog is thick this morning, and visibility is poor."
"霜","しも,"Noun","","Frost","冬の朝、庭の草に霜が降りていた。","On a winter morning, frost had settled on the garden grass."
"露","つゆ,"Noun","","Dew","朝早く起きると、葉の上に露が光っていた。","Waking up early in the morning, I saw dew shining on the leaves."
"滴","しずく,"Noun","","Drop (of liquid), drip","蛇口から水の滴が落ちている。","Water drops are falling from the faucet."
"雫","しずく,"Noun","","Drop (of liquid)","葉の先から雨の雫が垂れていた。","Raindrops were dripping from the tips of the leaves."
"雷","かみなり,"Noun","","Thunder, lightning","雷が鳴り始めたから、早く家に帰ろう。","It's starting to thunder, so let's go home quickly."
"稲光","いなびかり,"Noun","","Lightning flash","遠くの空で稲光がした。","Lightning flashed in the distant sky."
"泡","あわ,"Noun","","Foam, bubbles, froth","ビールをグラスに注ぐと、白い泡が立った。","When I poured beer into the glass, white foam appeared."
"渦","うず,"Noun","","Whirlpool, eddy, vortex","船は大きな渦に巻き込まれそうになった。","The boat was almost caught in a large whirlpool."
"沖","おき,"Noun","","Offshore, open sea","漁船が沖へ出て行った。","The fishing boat went out to the open sea."
"潮","しお,"Noun","","Tide, current","潮が満ちてきた。","The tide has come in."
"津波","つなみ,"Noun","","Tsunami","地震の後は津波に注意する必要がある。","It's necessary to be careful of tsunamis after an earthquake."
"浜辺","はまべ,"Noun","","Beach, seashore","夏休みに家族と浜辺で遊んだ。","I played on the beach with my family during summer vacation."
"梅","うめ,"Noun","","Plum blossom, Japanese apricot","庭の梅が咲き始めた。","The plum blossoms in the garden have started to bloom."
"杉","すぎ,"Noun","","Cedar, Japanese cedar","日本の山には杉の木が多い。","There are many cedar trees in Japan's mountains."
"松","まつ,"Noun","","Pine tree","海岸沿いに美しい松並木が続いている。","A beautiful avenue of pine trees continues along the coast."
"桃","もも,"Noun","","Peach, peach tree","夏になると、甘い桃が食べられる。","When summer comes, you can eat sweet peaches."
"桜","さくら,"Noun","","Cherry blossom","春には公園へ桜を見に行く。","In spring, I go to the park to see the cherry blossoms."
"芽","め,"Noun","","Bud, sprout","チューリップの芽が出てきた。","The tulip sprouts have emerged."
"稲","いね,"Noun","","Rice plant","秋になると、田んぼの稲が金色になる。","In autumn, the rice plants in the paddy fields turn golden."
"茎","くき,"Noun","","Stem","この植物は茎がとても太い。","This plant has a very thick stem."
"芝","しば,"Noun","","Lawn, grass","公園の芝の上で昼寝をする。","I took a nap on the lawn in the park."
"筋","すじ,"Noun","","Muscle; streak; logic, plot","彼の話は筋が通っている。","His story makes sense."
"苗","なえ,"Noun","","Seedling, plantlet","トマトの苗を畑に植えた。","I planted tomato seedlings in the field."
"幹","みき,"Noun","","Tree trunk","木の幹に蝉がとまっている。","A cicada is perched on the tree trunk."
"酢","す,"Noun","","Vinegar","料理に少し酢を加えると、さっぱりする。","Adding a little vinegar to the dish makes it refreshing."
"汁","しる,"Noun","","Juice, soup, broth","毎朝、味噌汁を飲む。","I drink miso soup every morning."
"乳","ちち,"Noun","","Milk, breast milk","赤ちゃんに乳をあげる。","I'll give milk to the baby."
"芋","いも,"Noun","","Potato, yam (general term for tubers)","冬は焼き芋がおいしい。","Roasted sweet potatoes are delicious in winter."
"豆","まめ,"Noun","","Bean, pea","彼はコーヒー豆を自分で挽いて飲む。","He grinds his own coffee beans to drink."
"豚","ぶた,"Noun","","Pig, pork","この料理は豚の肉を使っている。","This dish uses pork."
"鶏","にわとり,"Noun","","Chicken, fowl","鶏が朝早くから鳴いている。","The chickens are crowing early in the morning."
"跡","あと,"Noun","","Trace, mark, footprint","雪の上に動物の足の跡が残っていた。","Animal footprints were left on the snow."
"穴","あな,"Noun","","Hole, pit, cavity","地面に大きな穴が開いている。","There's a big hole in the ground."
"墓","はか,"Noun","","Grave, tomb","週末に先祖の墓参りに行った。","I went to visit my ancestors' grave on the weekend."
"街","まち,"Noun","","Town, city, street","この街は夜景がきれいだ。","The night view of this town is beautiful."
"溝","みぞ,"Noun","","Ditch, gutter; gap, rift","道の脇にある溝に気をつけてください。","Please be careful of the ditch by the side of the road."
"扉","とびら,"Noun","","Door (large, heavy door)","重い扉をゆっくりと開けた。","I slowly opened the heavy door."
"井戸","いど,"Noun","","Well (water)","昔は井戸から水を汲んでいた。","In the past, water was drawn from wells."
"お宮","おみや,"Noun","","Shinto shrine","新年にお宮へ初詣に行く。","I go to the shrine for Hatsumode (first shrine visit of the New Year)."
"垣根","かきね,"Noun","","Hedge, fence","家の周りを垣根で囲む。","Surround the house with a hedge."
"敷地","しきち,"Noun","","Site, premises, grounds","学校の敷地はとても広い。","The school grounds are very spacious."
"踏切","ふみきり,"Noun","","Railroad crossing","踏切で電車が通り過ぎるのを待つ。","Wait at the railroad crossing for the train to pass."
"道端","みちばた,"Noun","","Roadside, wayside","道端にきれいな花が咲いていた。","Beautiful flowers were blooming by the roadside."
"縦","たて,"Noun","","Vertical, length","レポートは縦書きで書いてください。","Please write the report vertically."
"縁","ふち,"Noun","","Edge, rim, brink","カップの縁が欠けている。","The rim of the cup is chipped."
"枠","わく,"Noun","","Frame, framework; limit, quota","窓の枠を新しいものに交換した。","I replaced the window frame with a new one."
"塊","かたまり,"Noun","","Lump, mass, chunk","砂糖の塊をコーヒーに入れる。","Put a sugar cube into the coffee."
