grind,"磨碎，研磨","They grind coffee beans every morning.","他们每天早上磨咖啡豆。"
grip,"紧握，掌握","He had a firm grip on the steering wheel.","他牢牢地握着方向盘。"
grasp,"抓住；理解","I couldn't grasp the meaning of the difficult text.","我无法理解那篇难懂文章的含义。"
guarantee,"保证，担保","The product comes with a one-year guarantee.","该产品有一年的保修期。"
gymnastics,"体操","She is a champion in gymnastics.","她是体操冠军。"
halt,"停止，中止","The train came to a halt.","火车停了下来。"
harbour,"港口，海港","The ships were anchored in the harbour.","船只停泊在港口。"
harmony,"和谐，和睦","The choir sang in perfect harmony.","合唱团唱得非常和谐。"
harness,"利用，驾驭；马具","Scientists are trying to harness solar energy.","科学家们正试图利用太阳能。"
harsh,"严厉的，刺耳的","The critics' reviews were very harsh.","评论家的评论非常严厉。"
hazard,"危险，危害","Smoking is a health hazard.","吸烟对健康有害。"
heap,"一堆，大量","There was a heap of clothes on the floor.","地板上有一堆衣服。"
hint,"暗示，线索","She gave me a hint about my birthday present.","她给了我一个关于我生日礼物的暗示。"
historic,"历史性的，具有历史意义的","It was a historic moment for the country.","这对这个国家来说是一个历史性的时刻。"
host,"主人，主持人；主办","The country will host the next Olympic Games.","该国将主办下一届奥运会。"
hostile,"敌对的，不友好的","The crowd became hostile and started booing.","人群变得充满敌意，开始发出嘘声。"
identical,"完全相同的","The two houses are virtually identical.","这两栋房子几乎完全相同。"
identity,"身份，特征","The police are trying to confirm the victim's identity.","警方正试图确认受害者的身份。"
illustrate,"说明，阐明；画插图","The book is beautifully illustrated with photographs.","这本书配有精美的插图照片。"
imitate,"模仿，仿效","Parrots can imitate human speech.","鹦鹉能模仿人类的语言。"
immense,"巨大的，庞大的","They made an immense effort to finish the project.","他们为完成这个项目付出了巨大的努力。"
immigrant,"移民","Many immigrants came to the country in search of a better life.","许多移民来到这个国家寻求更好的生活。"
impact,"影响，冲击","The new policy will have a major impact on the economy.","新政策将对经济产生重大影响。"
implement,"实施，执行","The government plans to implement new regulations.","政府计划实施新的法规。"
impose,"强加，征收","They decided to impose a new tax on imports.","他们决定对进口商品征收新税。"
inclined,"倾向于，有...的倾向","I am inclined to agree with your point of view.","我倾向于同意你的观点。"
indifferent,"漠不关心的，冷淡的","He seemed indifferent to the outcome of the game.","他似乎对比赛结果漠不关心。"
indispensable,"必不可少的","A dictionary is an indispensable tool for language learners.","词典是语言学习者必不可少的工具。"
inevitable,"不可避免的","Change is an inevitable part of life.","改变是生活中不可避免的一部分。"
infant,"婴儿","The infant slept peacefully in the crib.","婴儿在婴儿床里安静地睡着了。"
infect,"感染","The virus can infect computers through email attachments.","这种病毒可以通过电子邮件附件感染电脑。"
inflation,"通货膨胀","High inflation is causing prices to rise.","高通胀导致物价上涨。"
ingredient,"配料，成分","The secret ingredient of this cake is vanilla.","这个蛋糕的秘方是香草。"
initial,"最初的，开始的","The initial plan was to stay for a week.","最初的计划是停留一周。"
insert,"插入，嵌入","Please insert the coin into the slot.","请将硬币插入槽中。"
instinct,"本能，直觉","Birds fly south for the winter by instinct.","鸟类凭本能向南飞去过冬。"
instrument,"乐器；工具，仪器","The violin is a beautiful musical instrument.","小提琴是一种美丽的乐器。"
integrate,"整合，融入","The new student integrated quickly into the class.","新学生很快融入了班级。"
intense,"强烈的，紧张的","The intense heat made it difficult to work outside.","强烈的热浪使得在户外工作变得困难。"
interfere,"干涉，干扰","Please don't interfere in my personal life.","请不要干涉我的私生活。"
interior,"内部，内地的","The interior of the house was newly decorated.","房子的内部新装修了。"
interpret,"解释，理解；口译","It's difficult to interpret his strange behavior.","很难解释他奇怪的行为。"
interval,"间隔，间歇","There will be a short interval between the two acts.","两幕之间会有一段短暂的休息时间。"
intimate,"亲密的，私人的","They have an intimate relationship.","他们有亲密的关系。"
invade,"侵略，侵犯","The army invaded the neighboring country.","军队侵略了邻国。"
isolate,"隔离，孤立","They had to isolate themselves to prevent the spread of the disease.","他们必须隔离自己以防止疾病传播。"
issue,"问题，议题；发行","We need to address this issue immediately.","我们需要立即解决这个问题。"
jail,"监狱，监禁","He was sent to jail for a month.","他被送进监狱一个月。"
jealous,"嫉妒的","She was jealous of her sister's success.","她嫉妒她姐姐的成功。"
journal,"日记，期刊","She keeps a daily journal of her thoughts.","她每天写日记记录她的想法。"
jury,"陪审团","The jury is still deliberating.","陪审团仍在商议中。"
justify,"证明...有理，为...辩护","He tried to justify his actions.","他试图为自己的行为辩护。"
kenn,"肯恩","He visited Kenn, the famous city.","他拜访了著名的城市肯恩。"
knot,"结，打结","She tied a knot in the rope.","她在绳子上打了个结。"
lag,"落后，延迟","There was a time lag between the two events.","两件事之间存在时间上的滞后。"
landscape,"风景，景色","The mountain landscape was breathtaking.","山间的景色令人叹为观止。"
lane,"小巷，车道","The car was driving in the fast lane.","那辆车在快车道上行驶。"
lasting,"持久的，长久的","Their friendship has been a lasting one.","他们的友谊是持久的。"
launch,"发射，推出","The company will launch a new product next month.","公司下个月将推出新产品。"
leap,"跳跃，飞跃","The deer made a leap over the fence.","鹿跃过了篱笆。"
lease,"租约，出租","They signed a one-year lease for the apartment.","他们签了一年的公寓租约。"
legal,"合法的，法律的","He is seeking legal advice.","他正在寻求法律建议。"
legislation,"立法，法律","New legislation was passed to protect consumers.","新的立法被通过以保护消费者。"
liable,"有义务的，有责任的","The company is liable for any damage caused.","该公司对造成的任何损害负有责任。"
liberal,"自由的，开明的","She has liberal views on social issues.","她对社会问题持有开明的观点。"
liberate,"解放，释放","The army liberated the city from enemy control.","军队将这座城市从敌人控制下解放出来。"
lick,"舔","The dog licked my hand.","狗舔了我的手。"
likewise,"同样地，也","He said he was tired, and I replied likewise.","他说他很累，我也同样回答。"
limb,"肢，四肢；树枝","The monkey swung from a tree limb.","猴子在树枝上荡来荡去。"
lodge,"寄宿，住宿；小屋","They lodged at a hotel for the night.","他们在酒店住了一晚。"
loyal,"忠诚的，忠实的","He is a loyal friend.","他是一个忠实的朋友。"
luxury,"奢侈，奢华","They live a life of luxury.","他们过着奢侈的生活。"
magnificent,"壮丽的，宏伟的","The view from the top of the mountain was magnificent.","从山顶看到的景色非常壮丽。"
maintain,"维持，保持；维修","He struggled to maintain his family.","他努力维持家庭生计。"
manual,"手册，指南；手动的","I need to read the manual to understand how to use this machine.","我需要阅读手册才能知道如何使用这台机器。"
manufacture,"制造，生产","The company manufactures car parts.","这家公司制造汽车零件。"
margin,"边缘，页边空白；利润","The profit margin on this product is very small.","这个产品的利润率很小。"
marine,"海洋的，海事的","The marine life in this area is very diverse.","这个地区的海洋生物非常多样。"
marvelous,"了不起的，非凡的","It was a marvelous performance.","那是一场了不起的表演。"
massive,"巨大的，大量的","The massive stone statue stood in the town square.","巨大的石像矗立在城镇广场。"
match,"匹配，相配；比赛；火柴","Does this color match my shoes?","这个颜色和我的鞋子相配吗？"
mate,"伙伴，配偶","He is my best mate.","他是我最好的朋友。"
mature,"成熟的","The young birds will mature into adults.","这些幼鸟将成长为成鸟。"
maximum,"最大的，最多的","The car's maximum speed is 200 km/h.","这辆车的最高时速是200公里/小时。"
machanism,"机制，原理","The human body has a complex healing mechanism.","人体有一个复杂的愈合机制。"
medium,"媒介，手段；中等的","She chose a medium-sized shirt.","她选择了一件中等大小的衬衫。"
media,"媒体，媒介","The media reported on the event.","媒体报道了这起事件。"
memorial,"纪念碑，纪念物","The memorial was built to honor the fallen soldiers.","这座纪念碑是为了纪念阵亡的士兵而建造的。"
merchant,"商人，批发商","He was a wealthy merchant who traded spices.","他是一位贸易香料的富商。"
mercury,"水银，汞","Mercury is a liquid metal.","水银是一种液态金属。"
merit,"优点，价值","The plan has its merits and demerits.","这个计划有优点也有缺点。"
mrtric,"公制的","The metric system is used in most countries.","大多数国家使用公制。"
minimum,"最小的，最低的","The minimum age for this job is 18.","这份工作的最低年龄是18岁。"
minority,"少数，少数民族","The minority group fought for equal rights.","少数群体为争取平等权利而斗争。"
minus,"减号；负的","Two minus one equals one.","二减一等于一。"
minute,"分钟；微小的","She waited for a minute.","她等了一分钟。"
miracle,"奇迹","It's a miracle that he survived the accident.","他从事故中幸存下来是个奇迹。"
mirror,"镜子；反映","She looked at herself in the mirror.","她照了照镜子。"
miserable,"悲惨的，痛苦的","He felt miserable after failing the exam.","考试不及格后，他感到很痛苦。"
missile,"导弹","The missile was launched from a submarine.","导弹是从潜艇上发射的。"
mist,"薄雾","A light mist covered the valley in the morning.","早上山谷里笼罩着一层薄雾。"
moderate,"温和的，适度的","The weather was moderate and pleasant.","天气温和宜人。"
modest,"谦虚的，适度的","He is a very modest person despite his success.","尽管取得了成功，他仍然是一个非常谦虚的人。"
moisture,"湿气，水分","The soil retains moisture well.","这片土壤保水性很好。"
molecule,"分子","A water molecule is made of two hydrogen atoms and one oxygen atom.","一个水分子由两个氢原子和一个氧原子构成。"
monitor,"监控，监视；显示器","The teacher monitored the students' progress.","老师监控学生的进步。"
mount,"登上；增加；山","The knight mounted his horse.","骑士登上了他的马。"
multiply,"乘，繁殖","Two multiplied by three is six.","二乘以三等于六。"
mushroom,"蘑菇；迅速增长","We picked wild mushrooms in the forest.","我们在森林里采了野蘑菇。"
mutual,"相互的，共同的","They had a mutual respect for each other.","他们彼此相互尊重。"
myth,"神话，迷思","The story of Hercules is a Greek myth.","赫拉克勒斯的故事是希腊神话。"
negative,"消极的，负面的","Try to have a positive attitude and avoid negative thoughts.","试着保持积极的态度，避免消极的想法。"
neglect,"忽视，疏忽","Don't neglect your health.","不要忽视你的健康。"
neutral,"中立的，中性的","Switzerland is a neutral country.","瑞士是一个中立国。"
negotiate,"谈判，协商","They are trying to negotiate a new contract.","他们正在试图协商一份新合同。"
neverthless,"尽管如此，然而","It was a difficult task; nevertheless, he succeeded.","这是一项艰巨的任务；然而，他成功了。"
novelty,"新奇，新颖","The novelty of the new toy soon wore off.","这个新玩具的新鲜感很快就消失了。"
nuisance,"讨厌的人或事，麻烦事","The loud music was a real nuisance.","震耳欲聋的音乐真是一种麻烦。"
numerous,"众多的，许多的","She has numerous friends.","她有许多朋友。"
objective,"客观的；目标","It's difficult to be completely objective about your own work.","完全客观地评价自己的工作是困难的。"
observe,"观察，遵守","The scientist observed the behavior of the animals.","科学家观察了动物的行为。"
obstacle,"障碍，妨碍","He overcame many obstacles to achieve his goal.","他克服了许多障碍才实现了自己的目标。"
obtain,"获得，得到","He obtained a degree in engineering.","他获得了工程学学位。"
obvious,"明显的，显而易见的","It was obvious that he was lying.","很明显他在撒谎。"
occasion,"场合，时机","We only wear formal clothes on special occasions.","我们只在特殊场合穿正装。"
occupy,"占据，占用；使忙碌","The old house is now occupied by a new family.","那栋老房子现在被一个新家庭占据了。"
occur,"发生，出现","The accident occurred at midnight.","事故发生在午夜。"
odd,"奇怪的，奇特的；单数的","She has a very odd sense of humor.","她的幽默感很奇怪。"
offend,"冒犯，得罪","I didn't mean to offend you with my comments.","我无意用我的评论冒犯你。"
omit,"省略，遗漏","Please omit your last name from the form.","请在表格中省略你的姓氏。"
opportunity,"机会，时机","This is a great opportunity for you.","这对你来说是个很好的机会。"
opposed,"反对的，对立的","They are strongly opposed to the new law.","他们强烈反对这项新法律。"
optical,"光学的，视觉的","The glasses create an optical illusion.","这些眼镜制造了一种光学错觉。"
optimistic,"乐观的","He is optimistic about the future.","他对未来很乐观。"
orchestra,"管弦乐队","The orchestra performed a symphony by Beethoven.","管弦乐队演奏了贝多芬的交响曲。"
organism,"有机体，生物","A single-celled organism is too small to be seen without a microscope.","单细胞生物太小了，不用显微镜看不到。"
origin,"起源，出身","The word's origin is Latin.","这个词的起源是拉丁文。"
outcome,"结果，后果","The outcome of the experiment was unexpected.","实验的结果出乎意料。"
outlet,"插座，出口；经销店","I need an outlet to charge my phone.","我需要一个插座来给我的手机充电。"
output,"产量，输出","The factory's output has increased this year.","这家工厂今年的产量增加了。"
outlook,"展望，前景；观点","The economic outlook for next year is positive.","明年的经济前景是积极的。"
outset,"开端，开始","From the outset, we knew the project would be challenging.","从一开始，我们就知道这个项目将充满挑战。"
outstanding,"杰出的，未解决的","She is an outstanding student.","她是一名优秀的学生。"
overall,"总体的，全面的","The overall impression of the show was positive.","这场演出的总体印象是积极的。"
overtake,"超越","The red car overtook the blue car.","红色汽车超过了蓝色汽车。"
owe,"欠，应归功于","I owe you a favor.","我欠你一个人情。"
owing to,"由于，因为","Owing to the bad weather, the game was postponed.","由于天气恶劣，比赛被推迟了。"
Patience,"耐心","Patience is a virtue.","耐心是一种美德。"
plam,"手掌，棕榈树","He held the coin in the palm of his hand.","他把硬币握在手掌里。"
panel,"面板，控制板；专家小组","The control panel has a lot of buttons.","控制面板有很多按钮。"
parallel,"平行的，类似的","The two roads run parallel to each other.","这两条路彼此平行。"
parliament,"议会，国会","The new law was debated in parliament.","新法律在议会中进行了辩论。"
partial,"部分的，不完全的","He has a partial understanding of the problem.","他对这个问题有部分的了解。"
participate,"参与，参加","Everyone is encouraged to participate in the discussion.","鼓励每个人都参与讨论。"
particle,"粒子，微粒","Dust particles are floating in the air.","灰尘微粒在空气中漂浮。"
particular,"特别的，特有的","Is there any particular reason you're asking?","你问这个问题有什么特别的原因吗？"
passsion,"热情，激情","He has a passion for music.","他对音乐充满热情。"
passive,"被动的，消极的","He took a passive role in the conversation.","他在谈话中扮演了被动的角色。"
paste,"糊状物；粘贴","He used glue paste to stick the photos in the album.","他用胶水粘贴照片到相册里。"
pattern,"模式，图案","The shirt has a floral pattern.","这件衬衫有花卉图案。"
peculiar,"奇特的，古怪的","He has a peculiar way of walking.","他走路的方式很奇怪。"
penetrate,"穿透，渗透","The sun's rays penetrated the thick fog.","太阳的光线穿透了浓雾。"
perceive,"感知，察觉","She perceived a change in his attitude.","她察觉到他的态度有所改变。"
performance,"表现，表演；性能","The team's performance was excellent.","团队的表现非常出色。"
periodically,"周期性地，定期地","The machine needs to be checked periodically.","这台机器需要定期检查。"
permanent,"永久的，固定的","He has a permanent job now.","他现在有一份永久性工作。"
persist,"坚持，持续","If the problem persists, you should see a doctor.","如果问题持续存在，你应该去看医生。"
perspective,"视角，观点","Try to see the issue from his perspective.","试着从他的角度看问题。"
persuade,"说服，劝说","He persuaded me to join the team.","他说服我加入了团队。"
perssimistic,"悲观的","He has a pessimistic view of the future.","他对未来持悲观态度。"
phase,"阶段，时期","The project is in its final phase.","这个项目处于最后阶段。"
pillar,"柱子，支柱","The roof is supported by several stone pillars.","屋顶由几根石柱支撑。"
pillow,"枕头","She laid her head on the pillow.","她把头放在枕头上。"
pinch,"捏，掐；紧缺","He pinched my arm to get my attention.","他捏了我的胳膊以引起我的注意。"
pit,"坑，陷阱","The car fell into a deep pit.","汽车掉进了一个深坑。"
plate,"盘子，盘状物","He put the food on a plate.","他把食物放在盘子里。"
platform,"平台，站台","The train will arrive at platform 3.","火车将到达3号站台。"
plot,"情节，阴谋；小块土地","The movie has an interesting plot.","这部电影有一个有趣的情节。"
plug,"插头，塞子；插上","He pulled the plug out of the wall.","他把插头从墙上拔了下来。"
plunge,"投入，跳进","She took a plunge into the cold water.","她纵身跳进了冷水中。"
polish,"擦亮，抛光；光泽","He polished his shoes until they shone.","他把鞋擦得锃亮。"
portable,"便携式的","This is a small and portable laptop.","这是一台小巧便携的笔记本电脑。"
portrait,"肖像，肖像画","She painted a portrait of her son.","她画了一幅她儿子的肖像。"
positive,"积极的，正面的；阳性的","He has a very positive attitude.","他有一个非常积极的态度。"
possess,"拥有，掌握","He possesses a great deal of knowledge.","他拥有大量的知识。"
postpone,"推迟，延期","The meeting was postponed until next week.","会议被推迟到下周。"
potential,"潜在的，可能的；潜力","She has great potential as a musician.","她作为一名音乐家有巨大的潜力。"
pour,"倒，倾注","He poured the milk into the glass.","他把牛奶倒进玻璃杯里。"
poverty,"贫穷，贫困","The government is working to reduce poverty.","政府正在努力减少贫困。"
precaution,"预防措施","Take some precautions before you go hiking.","徒步旅行前采取一些预防措施。"
percede,"先行，领先于","The introduction precedes the main body of the report.","引言在报告的主体部分之前。"
precious,"珍贵的，宝贵的","Time is a precious resource.","时间是宝贵的资源。"
predict,"预测，预言","It's difficult to predict the future.","预测未来是困难的。"
perface,"序言，前言","The book's preface explains the author's purpose.","这本书的序言解释了作者的意图。"
perjudice,"偏见，成见","We should try to overcome our prejudices.","我们应该努力克服我们的偏见。"
preliminary,"初步的，预备的","The preliminary results of the study are promising.","这项研究的初步结果很有前景。"
prescribe,"开药方，规定","The doctor prescribed some medicine for my cold.","医生为我的感冒开了些药。"
presently,"目前，不久","He is presently working on a new project.","他目前正在做一个新项目。"
perserve,"保存，保持","It's important to preserve old buildings.","保存旧建筑是很重要的。"
press,"按，压；新闻界","He pressed the button to open the door.","他按下了按钮来开门。"
prevail,"盛行，获胜","Justice will prevail in the end.","正义终将获胜。"
pervious,"先前的，以前的","The previous owner of the house was a doctor.","这栋房子的前主人是一位医生。"
primary,"主要的，首要的","Education is a primary concern for parents.","教育是父母首要关心的问题。"
prime,"首要的，最好的；黄金时期","This is a prime example of his work.","这是他作品的一个最好例子。"
primitive,"原始的，简陋的","They lived in a primitive hut.","他们住在一个简陋的棚屋里。"
principal,"主要的，首要的；校长","The principal reason for the failure was lack of funding.","失败的主要原因是缺乏资金。"
priciple,"原则，原理","The machine operates on the principle of magnetism.","这台机器的工作原理是磁力。"
prior,"先前的，在前的","He had no prior experience in this field.","他在这个领域没有先前的经验。"
privilege,"特权，荣幸","It was a great privilege to meet her.","能见到她是一种巨大的荣幸。"
procedure,"程序，步骤","The company has a clear procedure for filing complaints.","公司有一套明确的投诉程序。"
proceed,"继续进行，着手","After a short break, they proceeded with the meeting.","短暂休息后，他们继续开会。"
profit,"利润，收益","The company made a huge profit this year.","这家公司今年获得了巨额利润。"
prohibit,"禁止，阻止","The law prohibits smoking in public buildings.","法律禁止在公共建筑内吸烟。"
project,"项目，工程；投射","The team is working on a new project.","团队正在进行一个新项目。"
prominent,"杰出的，突出的","He is a prominent figure in the business world.","他是商界的一位杰出人物。"
promise,"承诺，保证","He made a promise to his mother that he would study hard.","他向母亲承诺会努力学习。"
promote,"促进，提升","The new policy aims to promote economic growth.","新政策旨在促进经济增长。"
prompt,"迅速的，立即的；提示","He gave a prompt response to the email.","他对电子邮件做出了迅速的回复。"
proof,"证据，证明","The police found proof of his innocence.","警方找到了他无罪的证据。"
property,"财产，房产；特性","They own several properties in the city.","他们在这个城市拥有几处房产。"
proportion,"比例，部分","A large proportion of the budget was spent on advertising.","预算的很大一部分用于广告。"
propose,"提议，建议","He proposed a new solution to the problem.","他为这个问题提出了一个新解决方案。"
prospect,"前景，可能性","The job has good prospects for promotion.","这份工作有很好的晋升前景。"
prosperity,"繁荣，昌盛","The country is enjoying a period of great prosperity.","这个国家正享受着一个大繁荣时期。"
protest,"抗议，反对","The workers held a protest against the new regulations.","工人们举行了抗议活动反对新规定。"
provided,"假如，倘若","You can go to the party, provided that you finish your homework first.","你可以去参加派对，前提是你必须先完成家庭作业。"
provision,"供应，供给；条款","The army stocked up on provisions for the long journey.","军队为长途旅行储备了物资。"
abete,"阿贝特","He visited the city of Abete in Italy.","他拜访了意大利的阿贝特市。"
agnostic,"不可知论者","An agnostic neither believes nor disbelieves in a god.","不可知论者既不相信也不不相信上帝。"
amorphous,"无定形的，无组织的","The amorphous cloud slowly drifted across the sky.","那片无定形的云朵在天空中缓缓飘动。"
anomalous,"反常的，异常的","The anomalous results of the experiment surprised the scientists.","实验的反常结果令科学家们感到惊讶。"
anonymity,"匿名，无名","He enjoyed the anonymity of living in a big city.","他享受生活在大城市里的匿名感。"
apathy,"冷漠，无动于衷","The apathetic attitude of the students disappointed the teacher.","学生冷漠的态度令老师感到失望。"
atrophy,"萎缩","The patient's muscles began to atrophy from disuse.","病人的肌肉因不使用而开始萎缩。"
acid,"酸，酸性的","Lemon juice is very acid.","柠檬汁很酸。"
acrid,"辛辣的，刺鼻的","The acrid smell of smoke filled the air.","刺鼻的烟味弥漫在空气中。"
acrimonious,"尖刻的，刻薄的","The debate became acrimonious.","辩论变得尖刻起来。"
acute,"敏锐的，急性的","He has an acute sense of hearing.","他有敏锐的听觉。"
acumen,"敏锐，精明","Her business acumen led to the company's success.","她的商业头脑使公司取得了成功。"
acerbic,"尖刻的，辛辣的","He made an acerbic comment about the film.","他对这部电影发表了尖刻的评论。"
exacerbate,"加剧，恶化","The new policy will only exacerbate the problem.","这项新政策只会加剧问题。"
interaction,"互动，相互作用","Social interaction is important for child development.","社会互动对儿童发展很重要。"
radioactive,"放射性的","Uranium is a radioactive element.","铀是一种放射性元素。"
activate,"激活，启动","You need to enter a code to activate the software.","你需要输入一个代码来激活这个软件。"
enact,"制定，颁布（法律）","The government will enact a new law next month.","政府下个月将颁布一项新法律。"
exacting,"要求严格的，苛刻的","He is an exacting boss who demands perfection.","他是一个要求完美的苛刻老板。"
reactionary,"反动的，保守的","The new law was seen as reactionary.","这项新法律被认为是反动的。"
reactant,"反应物","In a chemical reaction, the reactants are transformed into products.","在化学反应中，反应物被转化为产物。"
addition,"添加，附加","In addition to my salary, I also get a bonus.","除了我的工资，我还有奖金。"
additional,"额外的，附加的","We need additional information to process your request.","我们需要额外的信息来处理你的请求。"
additive,"添加剂","Food additives are used to preserve food.","食品添加剂用于保存食物。"
agog,"渴望的，兴奋的","The children were all agog to open their presents.","孩子们都渴望打开他们的礼物。"
pedagogy,"教学法，教育学","She is a specialist in pedagogy.","她是一位教育学专家。"
demagogue,"煽动者","The demagogue used fear to gain power.","煽动者利用恐惧来获取权力。"
agony,"极度痛苦，agonizing","He was in agony after the accident.","事故发生后，他非常痛苦。"
antagonize,"使...敌对，惹怒","Don't antagonize your boss.","不要惹怒你的老板。"
antagonistic,"敌对的，对抗的","The two teams were antagonistic towards each other.","这两个团队彼此敌对。"
protagonist,"主角，主人公","The protagonist of the story is a young hero.","这个故事的主人公是一个年轻的英雄。"
agrarian,"土地的，农业的","The country has an agrarian economy.","这个国家是农业经济。"
agriculture,"农业","The country's economy is based on agriculture.","这个国家的经济以农业为基础。"
agronomy,"农学","He studied agronomy at the university.","他在大学学习农学。"
agronomist,"农学家","The agronomist advised the farmers on how to improve their crop yield.","农学家向农民们提供了如何提高作物产量的建议。"
aircraft,"飞机","Modern aircraft are incredibly fuel-efficient.","现代飞机燃油效率极高。"
airtight,"密封的，不透气的","Store the cookies in an airtight container.","把饼干放在密封的容器里。"
aerate,"充气，通气","Aerate the lawn to improve its health.","给草坪通气以改善其健康状况。"
anaerobic,"厌氧的","Anaerobic bacteria can live without oxygen.","厌氧细菌无需氧气也能存活。"
hydrogen,"氢","Hydrogen is the lightest element.","氢是最轻的元素。"
chlorine,"氯","Chlorine is used to disinfect swimming pools.","氯被用来消毒游泳池。"
inflate,"充气，膨胀","Inflate the balloon before the party.","派对前把气球充气。"
deflate,"放气，泄气","Deflate the tire after the race.","比赛后给轮胎放气。"
aroma,"芳香，气味","The aroma of fresh coffee filled the room.","新鲜咖啡的香味弥漫了整个房间。"
alter,"改变，修改","She decided to alter her plans for the weekend.","她决定改变周末的计划。"
alternate,"轮流，交替；备用的","The two teams will alternate between offense and defense.","两支队伍将轮流进行进攻和防守。"
altruist,"利他主义者","He is an altruist who always helps others.","他是一个总是帮助别人的利他主义者。"
alias,"化名，别名","The spy used a different alias in each country.","这位间谍在每个国家都使用不同的化名。"
alibi,"不在场证明","He had a solid alibi for the time of the crime.","他有犯罪发生时的确凿不在场证明。"
alienate,"疏远，离间","His strange behavior alienated him from his friends.","他奇怪的行为使他疏远了朋友。"
amateur,"业余爱好者","He is an amateur photographer.","他是一名业余摄影师。"
enamoured,"迷恋的，倾心的","He was completely enamoured with her beauty.","他完全迷恋上了她的美貌。"
glamorous,"富有魅力的，迷人的","The actress led a glamorous life.","这位女演员过着迷人的生活。"
amity,"和睦，友好","The two countries have a long history of amity.","两国有着悠久的和睦历史。"
amenity,"便利设施，舒适","The hotel offers a wide range of amenities.","这家酒店提供各种便利设施。"
amiable,"和蔼可亲的，友好的","She is an amiable person who is easy to talk to.","她是一个和蔼可亲、容易交谈的人。"
amicable,"友好的，和睦的","They reached an amicable agreement.","他们达成了友好的协议。"
ambiguous,"模棱两可的，含糊不清的","His response was ambiguous and left us with more questions.","他的回答模棱两可，给我们留下了更多疑问。"
ambivalent,"矛盾的","He felt ambivalent about the new job offer.","他对这份新工作邀请感到矛盾。"
ambidextrous,"双手灵巧的","She is an ambidextrous artist who can draw with both hands.","她是一位双手灵巧的艺术家，能用双手画画。"
amphibian,"两栖动物","Frogs and salamanders are amphibians.","青蛙和蝾螈是两栖动物。"
animated,"活泼的，生动的","The movie was an animated film for children.","这部电影是一部给孩子看的动画片。"
unanimous,"一致的，全体同意的","The committee reached a unanimous decision.","委员会达成了一致的决定。"
pusillanimous,"胆小的，懦弱的","He was too pusillanimous to stand up for himself.","他太懦弱了，不敢为自己挺身而出。"
animosity,"敌意，憎恨","There was a deep animosity between the rival teams.","竞争对手的两个团队之间有很深的敌意。"
magnanimous,"宽宏大量的，大度的","He was magnanimous in his victory, praising his opponent.","他胜利后表现得很宽宏大量，赞扬了对手。"
antibody,"抗体","Antibodies help the body fight off infections.","抗体帮助身体抵抗感染。"
antibiotic,"抗生素","The doctor prescribed an antibiotic for the infection.","医生为感染开了一种抗生素。"
antidote,"解毒剂，解药","There is no known antidote for that poison.","那种毒药没有已知的解药。"
anticlimax,"高潮后的低落，虎头蛇尾","The ending of the movie was a real anticlimax.","这部电影的结局真是虎头蛇尾。"
antipathy,"反感，厌恶","He has a strong antipathy towards spiders.","他对蜘蛛有强烈的反感。"
antiquated,"过时的，陈旧的","His antiquated ideas about technology were surprising.","他对技术的陈旧观念令人惊讶。"
apophasis,"不提反彰","He used apophasis to subtly criticize his rival by pretending not to mention his flaws.","他用不提反彰来假装不提对手的缺点，从而巧妙地批评他。"
apostrophe,"撇号；顿呼","The apostrophe is used to show possession.","撇号用于表示所有格。"
apostasy,"变节，叛教","He was accused of apostasy for abandoning his faith.","他因放弃信仰而被指控为叛教。"
apoplectic,"中风的；勃然大怒的","He was apoplectic with rage when he saw the broken vase.","当他看到破碎的花瓶时，他气得勃然大怒。"
sever,"切断，割断","The company had to sever ties with its supplier.","这家公司不得不与它的供应商切断联系。"
sunder,"分裂，分开","The storm sundered the ship's mast from its hull.","风暴将船的桅杆从船体上撕裂开来。"
anarchy,"无政府状态","The collapse of the government led to a state of anarchy.","政府的垮台导致了无政府状态。"
anarchist,"无政府主义者","An anarchist believes that all forms of government are oppressive.","无政府主义者认为所有形式的政府都是压迫性的。"
hierarchy,"等级制度","The company has a strict hierarchy.","这家公司有严格的等级制度。"
monarch,"君主","The monarch ruled the kingdom for fifty years.","这位君主统治了王国五十年。"
regin,"统治，在位","The queen's reign was a time of peace and prosperity.","女王的统治是一个和平与繁荣的时期。"
potentate,"君主，统治者","The powerful potentate controlled the vast empire.","这位强大的君主控制着庞大的帝国。"
aristocracy,"贵族统治；贵族","He was born into the aristocracy.","他出生于贵族家庭。"
autocracy,"专制政治","The country was ruled by an autocracy for decades.","这个国家被专制政体统治了几十年。"
autonomy,"自治，自主","The region was granted a degree of autonomy.","该地区被授予了一定程度的自治权。"
gerontocracy,"老人统治的政府","The nation was a gerontocracy, with all political decisions made by its elderly leaders.","这个国家是由其年迈的领导人做出所有政治决策的老人统治政体。"
plutocracy,"富豪统治的政府","The city's government was a plutocracy, controlled by a small group of wealthy families.","这个城市的政府是由一小群富裕家庭控制的富豪统治政体。"
technocracy,"技术专家统治","The new system of governance was a technocracy, where decisions were made based on scientific data.","新的治理体系是一个技术专家统治政体，决策是基于科学数据做出的。"
firearm,"枪械，火器","He was arrested for carrying an illegal firearm.","他因携带非法枪支而被捕。"
army,"军队","The army was deployed to the disaster zone.","军队被部署到灾区。"
