"～ところに",,"Indicates that something (often unexpected) occurred while an action was in progress. ""Just when... / At the moment when..."".","V-ru・ta・te iru + ところに / ところへ","でかけようとしたところに、きゃくが きた。","出かけようとしたところに、客が来た。","Just as I was about to leave, a guest arrived.","ちょうど よかった。いまから おちゃを いれるところへ、あなたが きた。","ちょうどよかった。今からお茶を入れるところへ、あなたが来た。","Perfect timing\! You came just as I was about to make tea."
"～ところを",,"Indicates that one was discovered or interrupted while doing something. ""Just when... / At the moment when...""","V-ru・ta・te iru + ところを","ねているところを、でんわで おこされた。","寝ているところを、電話で起こされた。","I was woken up by a phone call while I was sleeping.","お いそがしいところを、たいへん もうしわけありません。","お忙しいところを、大変申し訳ありません。","I'm very sorry to bother you when you're so busy."
"～としたら",,"Indicates a hypothesis. ""If... / Assuming that..."".","Plain form + としたら / とすると / とすれば","もし、ひゃくまんえん あったとしたら、なにを したいですか。","もし、百万円あったとしたら、何をしたいですか。","If you had one million yen, what would you want to do?","その はなしが ほんとうだとすれば、おおきな もんだいだ。","その話が本当だとすれば、大きな問題だ。","If that story is true, it's a big problem."
"～ないことには",,"Indicates a condition. ""Unless... (then cannot)..."".","V-nai / Adjective (i-form, remove い) / Adjective (na-form, remove な)・Noun + でない + ことには","じっさいに あってみないことには、どんな ひとか わからない。","実際に会ってみないことには、どんな人か分からない。","Unless I actually meet him, I won't know what kind of person he is.","おかねが ないことには、この けいかくは すすめられない。","お金がないことには、この計画は進められない。","Unless there's money, this plan cannot proceed."
"～ないことはない",,"Indicates a possibility. ""It's not impossible to... / It's possible to..."".","V-nai / Adjective (i-form, remove い) + ことはない / こともない","どりょくすれば、とうきょうだいがくに ごうかくできないこともない。","努力すれば、東京大学に合格できないこともない。","If you try hard, it's not impossible to pass the entrance exam for Tokyo University.","この カレーは からくないことはないが、とても おいしい。","このカレーは辛くないことはないが、とても美味しい。","This curry isn't not spicy, but it's very delicious."
"～ながらも",,"Indicates a concession. ""Although... but..."".","V-masu stem / Adjective / Noun + ながらも","せまいながらも、わがやが いちばん おちつく。","狭いながらも、我が家が一番落ち着く。","Although it's small, my home is the most relaxing place.","ざんねんながら、こんかいは ふごうかくでした。","残念ながら、今回は不合格でした。","Unfortunately, I failed this time."
"～にあたって",,"Indicates a significant occasion. ""At the time of... / On the occasion of..."". Formal and written.","V-ru / Noun + にあたって / にあたり","かいかいにあたり、ひとこと ごあいさつ もうしあげます。","開会にあたり、一言ご挨拶申し上げます。","On the occasion of the opening, I would like to say a few words.","しんねんを むかえるにあたって、ことしの もくひょうを たてた。","新年を迎えるにあたって、今年の目標を立てた。","As I welcomed the New Year, I set this year's goals."
"～において",,"Indicates time, place, or situation. ""In... / At... / With regard to..."".","Noun + において / における","かいぎは だいいちかいぎしつにおいて おこなわれます。","会議は第一会議室において行われます。","The meeting will be held in Conference Room 1.","かれは すうがくの ぶんやにおいて、すぐれた ぎょうせきを のこした。","彼は数学の分野において、優れた業績を残した。","He left outstanding achievements in the field of mathematics."
"～にかかわらず",,"Indicates ""regardless of... / irrespective of..."".","Noun / V-ru・nai / Adjective dictionary form or its negative form + にかかわらず","けいけんの うむに かかわらず、だれでも おうぼできます。","経験の有無にかかわらず、誰でも応募できます。","Anyone can apply, regardless of experience.","てんこうに かかわりなく、あしたの イベントは じっしします。","天候にかかわりなく、明日のイベントは実施します。","Regardless of the weather, tomorrow's event will be held."
"～を問わず",を問わず,"Indicates ""regardless of... / without regard to..."".","Noun + を問わず","この スポーツクラブは、ねんれいを とわず、だれでも りようできます。","このスポーツクラブは、年齢を問わず、誰でも利用できます。","This sports club can be used by anyone, regardless of age.","こくせきを とわず、ゆうしゅうな じんざいを あつめたい。","国籍を問わず、優秀な人材を集めたい。","We want to gather excellent talent regardless of nationality."
"～にかけては",,"Expresses the speaker's positive evaluation of a person or thing. ""When it comes to... (is the best)"".","Noun + にかけては","あしの はやさに かけては、かれに かなうものは いない。","足の速さにかけては、彼に敵う者はいない。","When it comes to speed, no one can match him.","りょうりの うでまえに かけては、かのじょは プロなみだ。","料理の腕前にかけては、彼女はプロ並みだ。","When it comes to cooking skills, she's professional level."
"～に決まっている",,"Indicates a highly certain inference. ""Must be... / Definitely..."".","Plain form + に決まっている (Adjective (na) / Noun without だ)","あんなに どりょくしたんだから、しけんに ごうかくするに きまっている。","あんなに努力したんだから、試験に合格するに決まっている。","Since he worked so hard, he's definitely going to pass the exam.","うそばかり つく かれの いうことなんか、うそに きまっている。","嘘ばかりつく彼の言うことなんか、嘘に決まっている。","Anything he says, being a liar, must be a lie."
"～に加えて",にくわえて,"Indicates addition. ""In addition to... / Plus..."".","Noun + に加えて","こんかいの しけんでは、どっかいに くわえて、ちょうかいも むずかしかった。","今回の試験では、読解に加えて、聴解も難しかった。","In this exam, in addition to reading comprehension, listening comprehension was also difficult.","かのじょは ピアノに くわえ、バイオリンも ひける。","彼女はピアノに加え、バイオリンも弾ける。","In addition to piano, she can also play the violin."
"～に際して",にさいして,"Indicates ""at the time of... / on the occasion of..."".","V-ru / Noun + に際して","おもうしこみに さいして、いくつか ちゅういじこうが ございます。","お申し込みに際して、いくつか注意事項がございます。","When applying, there are a few important points to note.","りゅうがくに さいし、おおくの ひとに おせわに なりました。","留学に際し、多くの人にお世話になりました。","On the occasion of studying abroad, I received help from many people."
"～にしたら",,"Indicates a perspective. ""From the standpoint of... / For..."".","Noun + にしたら / にすれば / にしても","おやにしたら、こどもの しょうらいが しんぱいなのだろう。","親にしたら、子供の将来が心配なのだろう。","From a parent's perspective, they probably worry about their child's future.","わたしにすれば、そんなことは どうでもいい。","私にすれば、そんなことはどうでもいい。","As far as I'm concerned, such a thing doesn't matter."
"～にしては",,"Indicates a standard for evaluation. ""For (something)..."". The result is often contrary to expectations.","Plain form + にしては (Adjective (na) / Noun without だ)","はじめてにしては、なかなか じょうずですね。","初めてにしては、なかなか上手ですね。","For a first-timer, you're quite good.","かれは がいこくじんのわりには にほんごが ぺらぺらだ。","彼は外国人にしては日本語がぺらぺらだ。","For a foreigner, he speaks Japanese fluently."
"～にしても",,"① Indicates concession: ""Even if... / No matter how...""; ② Indicates enumeration: ""Whether... or...""","①Plain form + にしても (Adjective (na) / Noun (である))\<br\>②Noun + にしても + Noun + にしても","いくら いそがしいにしても、しょくじを とる じかんくらいは あるだろう。","いくら忙しいにしても、食事をとる時間くらいはあるだろう。","No matter how busy one is, there should be time to eat.","いくにしても いかないにしても、はやく きめてください。","行くにしても行かないにしても、早く決めてください。","Whether you go or not, please decide quickly."
"～に過ぎない",にすぎない,"Indicates ""nothing more than... / merely..."".","Plain form + に過ぎない (Adjective (na) / Noun である)","それは あくまで かていの はなしに すぎない。","それはあくまで仮定の話に過ぎない。","That is nothing more than a hypothetical story.","わたしは いちしゃいんに すぎないので、そのような ことは けっていできません。","私は一社員に過ぎないので、そのようなことは決定できません。","I am merely an employee, so I cannot make decisions like that."
"～に相違ない",にそういない,"Indicates a definite conclusion. ""Must be... / Undoubtedly..."". Equivalent to 「必ず」 (certainly) or 「きっと」 (surely).","Plain form + に相違ない (Adjective (na) / Noun without だ/である)","この しょるいは、かれが かいたものに そういない。","この書類は、彼が書いたものに相違ない。","This document must have been written by him.","げんばの じょうきょうからみて、はんにんは べつの にんげんに そういない。","現場の状況から見て、犯人は別の人間だに相違ない。","From the situation at the scene, the culprit must be another person."
"～ようがない",,"Indicates ""there is no way to... / it's impossible to..."".","V-masu stem + ようがない / ようもない","こんなに こわれてしまったら、なおしようがない。","こんなに壊れてしまったら、直しよがない。","If it's broken this badly, there's no way to fix it.","てがみが ないので、へんじの かきようがなかった。","手紙がないので、返事の書きようがなかった。","Since there was no letter, there was no way to write a reply."
"～わけがない",,"Expresses the speaker's judgment: ""It's impossible that... / There's no way that..."".","Plain form modifying noun + わけがない","こんなに やすいんだから、ほんものの ブランド品である わけがない。","こんなに安いんだから、本物のブランド品であるわけがない。","Since it's so cheap, there's no way it's a real brand-name product.","まじめな かれが、むだんで やすむわけがない。","真面目な彼が、無断で休むわけがない。","There's no way that diligent person would take leave without permission."
"～わけだ",,"① Indicates explanation: ""That means... / No wonder...""; ② Indicates reason: ""Because..."".","Plain form modifying noun + わけだ","ねつが ３８ども あるんです。あたまが いたいわけです。","熱が３８度もあるんです。頭が痛いわけです。","I have a 38-degree fever. No wonder my head hurts.","くらくなりましたね。ひが しずんだわけだ。","暗くなりましたね。日が沈んだわけだ。","It got dark. That's because the sun set."
"～わけではない",,"Indicates negation. ""It doesn't mean that... / It's not that..."".","Plain form modifying noun + わけではない","きらいなわけではないが、あまり たべたいとは おもわない。","嫌いなわけではないが、あまり食べたいとは思わない。","It's not that I dislike it, but I don't really want to eat it.","すべての にほんじんが なっとうが すきなわけではない。","全ての日本人が納豆が好きなわけではない。","It's not that all Japanese people like natto."
"～に違いない",にちがいない,"Expresses the speaker's very confident judgment based on facts. ""Must be... / Certainly..."".","Plain form + に違いない (Adjective (na) / Noun without だ)","へやのでんきが ついている。かれは まだ いえに いるにちがいない。","部屋の電気がついている。彼はまだ家にいるに違いない。","The room light is on. He must still be at home.","あの ふたりの ようすからして、つきあっているに ちがいない。","あの二人の様子からして、付き合っているに違いない。","Judging from those two's demeanor, they must be dating."
"～につき",,"① Indicates ""per...""; ② Indicates cause: ""due to... / because of..."".","Noun + につき","こちらの ちゅうしゃじょうは、いちじかんに つき、５００えんです。","こちらの駐車場は、一時間につき、５００円です。","This parking lot costs 500 yen per hour.","ほんじつは しゅくじつに つき、きゅうぎょういたします。","本日は祝日につき、休業いたします。","Today is a national holiday, so we are closed."
"～につけ",,"① Indicates ""every time... (then)...""; ② Indicates enumeration: ""whether... or... (always)...""","①V-ru + につけ\<br\>②Noun / Adjective + につけ + Noun / Adjective + につけ","なにかにつけて、かのじょは むかしの はなしを する。","何かにつけて、彼女は昔の話をする。","She always brings up old stories about one thing or another.","よきにつけ あしきにつけ、こどもは おやの まねを するものだ。","良きにつけ悪しきにつけ、子供は親の真似をするものだ。","For better or worse, children imitate their parents."
"～に反して",にはんして,"Indicates ""contrary to..."".","Noun + に反して","よそうに はんして、しけんは とても やさしかった。","予想に反して、試験はとてもやさしかった。","Contrary to expectations, the exam was very easy.","おやの きたいに はんし、かれは だいがくに いかず、ミュージシャンに なった。","親の期待に反し、彼は大学に行かず、ミュージシャンになった。","Contrary to his parents' expectations, he didn't go to university and became a musician."
"～にほかならない",,"① Indicates definite affirmation and emphasis: ""is nothing other than... / is precisely...""; ② Emphasizes the cause: ""is precisely because of..."".","①Noun + にほかならない\<br\>②～からにほかならない","この しょうりは、チームぜんいんの どりょくの けっかに ほかならない。","この勝利は、チーム全員の努力の結果にほかならない。","This victory is nothing other than the result of the entire team's efforts.","かれが せいこうしたのは、たゆまぬ どりょくを したからにほかならない。","彼が成功したのは、たゆまぬ努力をしたからにほかならない。","His success is precisely because he made tireless efforts."
"～に基づいて",にもとづいて,"Indicates ""based on... / according to..."". Similar to 「に基づいて」.","Noun + に基づいて","この しょうせつは、じじつに もとづいて かかれた。","この小説は、事実に基づいて書かれた。","This novel was written based on facts.","ほうりつに もとづき、てきせつに しょりします。","法律に基づき、適切に処理します。","We will handle it appropriately based on the law."
"～にわたって",,"Indicates a broad range of time or space. ""Across... / Throughout... / Over a period of..."".","Noun + にわたって / にわたり","れんきゅうは ごかかんに わたり、おおくの かんこうきゃくが おとずれた。","連休は五日間にわたり、多くの観光客が訪れた。","Throughout the five-day holiday, many tourists visited.","ぎろんは よじかんに わたった。","議論は四時間にわたった。","The discussion lasted for four hours."
"～を抜きにしては",をぬきにしては,"Indicates ""without... / if not for... (then cannot)..."".","Noun + を抜きにしては","みなさんの きょうりょくを ぬきにしては、この プロジェクトの せいこうは なかったでしょう。","皆さんの協力を抜きにしては、このプロジェクトの成功はなかったでしょう。","Without everyone's cooperation, this project would not have succeeded.","じょうだんは ぬきにして、まじめな はなしを しましょう。","冗談は抜きにして、真面目な話をしましょう。","Let's put jokes aside and talk seriously."
"～抜く",ぬく,"Indicates completing an action thoroughly. ""To the end / Through and through / To complete..."".","V-masu stem + 抜く","いったん きめたことは、さいごまで やりぬきなさい。","いったん決めたことは、最後までやり抜きなさい。","Once you've decided on something, see it through to the end.","かれは くるしい リハビリを たえぬいた。","彼は苦しいリハビリを耐え抜いた。","He endured the difficult rehabilitation all the way through."
"～をめぐって",,"Indicates ""concerning... / around... / over..."".","Noun + をめぐって / をめぐり","いさんを めぐって、きょうだいが あらそっている。","遺産をめぐって、兄弟が争っている。","The siblings are arguing over the inheritance.","その ほうあんを めぐる ぎろんが つづいている。","その法案をめぐる議論が続いている。","The debate surrounding that bill is continuing."
"～をはじめ",,"Indicates ""starting with... / including... / led by..."".","Noun + をはじめ / をはじめとして","きょうとには きんかくじを はじめ、おおくの ふるい おてらが ある。","京都には金閣寺をはじめ、多くの古いお寺がある。","Kyoto has many old temples, including Kinkaku-ji.","こうちょうせんせいを はじめとする せんせいがた、ほんじつは ありがとうございます。","校長先生をはじめとする先生方、本日はありがとうございます。","To the principal and all the teachers, thank you very much today."
"～のみならず",,"Indicates ""not only... (but also)..."", more formal than 「だけでなく」.","Plain form + のみならず (Adjective (na) / Noun である)","かれは えいごのみならず、フランスごも はなせる。","彼は英語のみならず、フランス語も話せる。","He can speak not only English but also French.","この えいがは にほん国内のみならず、かいがいでも たかく ひょうかされている。","この映画は日本国内のみならず、海外でも高く評価されている。","This movie is highly acclaimed not only in Japan but also overseas."
"～のもとで",,"Indicates scope or condition. ""Under... / Under the circumstances of..."". 「の名のもとに」 means ""in the name of..."".","Noun + のもとで / のもとに","きびしい くんれんの もとで、かれらは つよくなった。","厳しい訓練のもとで、彼らは強くなった。","Under strict training, they became strong.","せんせいの しどうの もと、ろんぶんを かんせいさせた。","先生の指導のもと、論文を完成させた。","I completed my thesis under the guidance of my teacher."
"～をもとに(して)",,"Indicates ""based on... / on the foundation of..."". Similar to 「に基づいて」.","Noun + をもとに(して)","じぶんの けいけんを もとに、しょうせつを かいた。","自分の経験を基に、小説を書いた。","I wrote a novel based on my own experiences.","この えいがは、ゆうめいな れきしじじつを もとにして つくられた。","この映画は、有名な歴史事実を基にして作られた。","This movie was made based on famous historical facts."
"～はおろか",,"Indicates ""let alone... / not to mention..."" (implying even less important things are not possible).","Noun + はおろか","かれは ひらがなは おろか、カタカナも よめない。","彼はひらがなはおろか、カタカナも読めない。","He can't even read katakana, let alone hiragana.","りょひは おろか、しょくひさえ のこっていない。","旅費はおろか、食費さえ残っていない。","Forget the travel expenses, I don't even have money left for food."
"～ばかりか",,"Indicates progression. ""Not only... but also..."", with the latter being a higher degree.","Plain form modifying noun + ばかりか","かのじょは ピアノが ひけるばかりか、うたも じょうずだ。","彼女はピアノが弾けるばかりか、歌も上手だ。","Not only can she play the piano, but she's also good at singing.","この レストランは りょうりが おいしいばかりか、てんいんの たいども よい。","このレストランは料理が美味しいばかりか、店員の態度も良い。","This restaurant not only has delicious food, but the staff's attitude is also good."
"～ばかりに",,"Indicates an undesirable reason. ""Simply because... / Just because..."".","Plain form modifying noun + ばかりに","すこし おくれたばかりに、でんしゃに のりおくれた。","少し遅れたばかりに、電車に乗り遅れた。","Simply because I was a little late, I missed the train.","うそを ついたばかりに、かれは しんようを うしなった。","嘘をついたばかりに、彼は信用を失った。","Just because he lied, he lost trust."
"～はともかく(として)",,"Indicates ""leaving aside... / putting aside... for now"".","Noun + はともかく(として)","あじは ともかく、とにかく はやく たべましょう。","味はともかく、とにかく早く食べましょう。","Taste aside, let's just eat quickly for now.","みためは ともかくとして、かれは とても やさしいひとだ。","見た目はともかくとして、彼はとても優しい人だ。","Putting his appearance aside, he is a very kind person."
"～も～ば～も",,"Indicates enumeration/parallelism. ""Both... and... / Not only... but also..."".","Noun + も + V-ba / Adjective (i-form, -kereba) + Noun + も\<br\>Noun + も + Adjective (na) / Noun + なら + Noun + も","かれは べんきょうも できれば、スポーツも できる。","彼は勉強もできれば、スポーツもできる。","He can both study and play sports.","このへやは ひろさも よければ、ひあたりも よい。","この部屋は広さもよければ、日当たりもよい。","This room is both spacious and gets good sunlight."
"～はもちろん",,"Indicates ""needless to say... / of course..."".","Noun + はもちろん / はもとより","かれは えいごは もちろん、フランスごも はなせる。","彼は英語はもちろん、フランスごもはなせる。","Needless to say, he speaks English, and also French.","この レストランは サービスは もとより、あじも さいこうだ。","このレストランはサービスはもとより、味も最高だ。","This restaurant's service goes without saying, and the taste is also superb."
"～反面",はんめん,"Indicates two aspects of something. ""On the other hand... / Conversely..."".","Plain form modifying noun + 反面 (Adjective (na) / Noun な/である)","ひとりぐらしは じゆうな はんめん、さびしい ときも ある。","一人暮らしは自由な反面、寂しい時もある。","Living alone is free, but on the other hand, there are also times when I feel lonely.","この くすりは よく きく はんめん、ふくさようも つよい。","この薬はよく効く反面、副作用も強い。","This medicine is effective, but on the other hand, its side effects are strong."
"～ものか",,"Indicates strong negation. ""No way... / How could I possibly...\!"". 「もんか」 is its colloquial form.","Plain form modifying noun + ものか / もんか","あんな みせ、にどと いくものか。","あんな店、二度と行くものか。","There's no way I'd ever go to that kind of store again\!","かれの いうことが しんじられるもんか。","彼の言うことが信じられるもんか。","There's no way his words can be believed\!"
"～ものの",,"Indicates a concession. ""Although... but..."".","Plain form modifying noun + ものの (Noun である)","くるまの めんきょは もっているものの、ほとんど うんてんしたことがない。","車の免許は持っているものの、ほとんど運転したことがない。","Although I have a driver's license, I've hardly ever driven.","あたまの なかでは りかいしているものの、うまく せつめいできない。","頭の中では理解しているものの、うまく説明できない。","Although I understand it in my head, I can't explain it well."
