"～ながらも",,"表示逆接，“虽然…但是…”。","Vます / 形容詞 / 名詞 + ながらも","せまいながらも、わがやが いちばん おちつく。","狭いながらも、我が家が一番落ち着く。","雖然很狹窄，但還是自己家最讓人安心。","ざんねんながら、こんかいは ふごうかくでした。","残念ながら、今回は不合格でした。","很遺憾，這次沒能及格。"
"～にあたって",,"表示在某个重要的时刻，“值此…之际/在…的时候”。书面正式。","Vる / 名詞 + にあたって / にあたり","かいかいにあたり、ひとこと ごあいさつ もうしあげます。","開会にあたり、一言ご挨拶申し上げます。","值此開幕之際，請允許我說幾句話。","しんねんを むかえるにあたって、ことしの もくひょうを たてた。","新年を迎えるにあたって、今年の目標を立てた。","在迎接新年之際，我訂下了今年的目標。"
"～において",,"表示时间、地点或状况。“在…/在…方面”。","名詞 + において / における","かいぎは だいいちかいぎしつにおいて おこなわれます。","会議は第一会議室において行われます。","會議將在第一會議室舉行。","かれは すうがくの ぶんやにおいて、すぐれた ぎょうせきを のこした。","彼は数学の分野において、優れた業績を残した。","他在數學領域留下了卓越的業績。"
"～にかかわらず",,"表示“不管… / 无论…”。","名詞 / Vる・ない / 形容詞の辞書形か否か + にかかわらず","けいけんの うむに かかわらず、だれでも おうぼできます。","経験の有無にかかわらず、誰でも応募できます。","無論有無經驗，任何人都可以應徵。","てんこうに かかわりなく、あしたの イベントは じっしします。","天候にかかわりなく、明日のイベントは実施します。","無論天氣如何，明天的活動都將照常舉行。"
"～を問わず",を問わず,"表示“无论… / 不管…”。","名詞 + を問わず","この スポーツクラブは、ねんれいを とわず、だれでも りようできます。","このスポーツクラブは、年齢を問わず、誰でも利用できます。","這個體育俱樂部，不論年齡，誰都可以使用。","こくせきを とわず、ゆうしゅうな じんざいを あつめたい。","国籍を問わず、優秀な人材を集めたい。","我們想不問國籍，招攬優秀的人才。"
"～にかけては",,"表示说话人对某人或某物的正面评价。“在…方面是(最好的)”。","名詞 + にかけては","あしの はやさに かけては、かれに かなうものは いない。","足の速さにかけては、彼に敵う者はいない。","要論腳程之快，沒有人能比得上他。","りょうりの うでまえに かけては、かのじょは プロなみだ。","料理の腕前にかけては、彼女はプロ並みだ。","論廚藝，她的水平堪比專業廚師。"
"～に決まっている",,"表示比较准确的推测。“一定… / 肯定…”。","普通形 + に決まっている (形容動詞・名詞不加だ)","あんなに どりょくしたんだから、しけんに ごうかくするに きまっている。","あんなに努力したんだから、試験に合格するに決まっている。","那麼努力了，肯定能考試合格。","うそばかり つく かれの いうことなんか、うそに きまっている。","嘘ばかりつく彼の言うことなんか、嘘に決まっている。","老是說謊的他講的話，肯定是謊言。"
"～に加えて",にくわえて,"表示添加，“加上… / 而且…”。","名詞 + に加えて","こんかいの しけんでは、どっかいに くわえて、ちょうかいも むずかしかった。","今回の試験では、読解に加えて、聴解も難しかった。","這次的考試，除了閱讀，聽力也很難。","かのじょは ピアノに くわえ、バイオリンも ひける。","彼女はピアノに加え、バイオリンも弾ける。","她除了會彈鋼琴，還會拉小提琴。"
"～に際して",にさいして,"表示“当…之际在…的时候”。","Vる / 名詞 + に際して","おもうしこみに さいして、いくつか ちゅういじこうが ございます。","お申し込みに際して、いくつか注意事項がございます。","在申請之際，有幾點注意事項。","りゅうがくに さいし、おおくの ひとに おせわに なりました。","留学に際し、多くの人にお世話になりました。","在留學之際，承蒙了許多人的關照。"
"～にしたら",,"表示立场，“从…立场来看”。","名詞 + にしたら / にすれば / にしても","おやにしたら、こどもの しょうらいが しんぱいなのだろう。","親にしたら、子供の将来が心配なのだろう。","從父母的立場來看，想必會擔心孩子的未來吧。","わたしにすれば、そんなことは どうでもいい。","私にすれば、そんなことはどうでもいい。","對我來說，那種事無所謂。"
"～にしては",,"表示评价的标准，“就…而言”。表示结果与预想不符。","普通形 + にしては (形容動詞・名詞不加だ)","はじめてにしては、なかなか じょうずですね。","初めてにしては、なかなか上手ですね。","就第一次而言，做得很不錯呢。","かれは がいこくじんのわりには にほんごが ぺらぺらだ。","彼は外国人にしては日本語がぺらぺらだ。","就外國人來說，他的日語很流利。"
"～にしても",,"①表示让步「即使…/无论…」<br>②表示并列「无论…还是…」","①普通形+にしても(形容動詞・名詞(である))<br>②名詞+にしても+名詞+にしても","いくら いそがしいにしても、しょくじを とる じかんくらいは あるだろう。","いくら忙しいにしても、食事をとる時間くらいはあるだろう。","無論多忙，總該有吃飯的時間吧。","いくにしても いかないにしても、はやく きめてください。","行くにしても行かないにしても、早く決めてください。","無論去还是不去，都請快點決定。"
"～に過ぎない",にすぎない,"表示“只不过…而已”。","普通形 + に過ぎない (形容動詞・名詞である)","それは あくまで かていの はなしに すぎない。","それはあくまで仮定の話に過ぎない。","那終究只不過是假設性的說法罷了。","わたしは いちしゃいんに すぎないので、そのような ことは けっていできません。","私は一社員に過ぎないので、そのようなことは決定できません。","我只不過是一名普通員工，無法決定那樣的事情。"
"～に相違ない",にそういない,"表示断定，“一定… / 肯定…”。相当于「必ず」「きっと」。","普通形 + に相違ない (形容動詞・名詞不加だ/である)","この しょるいは、かれが かいたものに そういない。","この書類は、彼が書いたものに相違ない。","這份文件，肯定是他寫的。","げんばの じょうきょうからみて、はんにんは べつの にんげんに そういない。","現場の状況から見て、犯人は別の人間だに相違ない。","從現場的狀況來看，犯人肯定是另外一個人。"
"～ようがない",,"表示“没有办法… / 无法…”。","Vます + ようがない / ようもない","こんなに こわれてしまったら、なおしようがない。","こんなに壊れてしまったら、直しよがない。","壞成這樣，根本沒辦法修了。","てがみが ないので、へんじの かきようがなかった。","手紙がないので、返事の書きようがなかった。","因為沒有信，所以沒辦法寫回信。"
"～わけがない",,"表示说话人的判断，“不可能… / 不会…”。","普通形修饰名词 + わけがない","こんなに やすいんだから、ほんものの ブランド品である わけがない。","こんなに安いんだから、本物のブランド品であるわけがない。","這麼便宜，不可能是真的名牌貨。","まじめな かれが、むだんで やすむわけがない。","真面目な彼が、無断で休むわけがない。","認真的他，不可能會無故請假。"
"～わけだ",,"①表示解释说明「当然…」<br>②表示原因「因为…」","普通形修饰名词 + わけだ","ねつが ３８ども あるんです。あたまが いたいわけです。","熱が３８度もあるんです。頭が痛いわけです。","我發燒到38度，難怪會頭痛。","くらくなりましたね。ひが しずんだわけだ。","暗くなりましたね。日が沈んだわけだ。","天黑了呢，原來是太陽下山了。"
"～わけではない",,"表示否定，“并不是… / 并非…”。","普通形修饰名词 + わけではない","きらいなわけではないが、あまり たべたいとは おもわない。","嫌いなわけではないが、あまり食べたいとは思わない。","並不是討厭，但也不太想吃。","すべての にほんじんが なっとうが すきなわけではない。","全ての日本人が納豆が好きなわけではない。","並不是所有日本人都喜歡納豆。"
"～に違いない",にちがいない,"表示说话人根据事实作出非常肯定的判断。“一定… / 肯定…”。","普通形 + に違いない (形容動詞・名詞不加だ)","へやのでんきが ついている。かれは まだ いえに いるにちがいない。","部屋の電気がついている。彼はまだ家にいるに違いない。","房間的燈還亮著，他肯定還在家。","あの ふたりの ようすからして、つきあっているに ちがいない。","あの二人の様子からして、付き合っているに違いない。","從那兩人的樣子來看，他們肯定在交往。"
"～につき",,"①表示“每…”<br>②表示原因“因为…”","名詞 + につき","こちらの ちゅうしゃじょうは、いちじかんに つき、５００えんです。","こちらの駐車場は、一時間につき、５００円です。","這個停車場每小時收費500日圓。","ほんじつは しゅくじつに つき、きゅうぎょういたします。","本日は祝日につき、休業いたします。","本日因是國定假日，所以休息一天。"
"～につけ",,"①表示“每当…就…”<br>②表示并列“不论…还是…都…”","①Vる+につけ<br>②名詞/形容詞+につけ+名詞/形容詞+につけ","なにかにつけて、かのじょは むかしの はなしを する。","何かにつけて、彼女は昔の話をする。","每當有什麼事，她總會提起以前的事。","よきにつけ あしきにつけ、こどもは おやの まねを するものだ。","良きにつけ悪しきにつけ、子供は親の真似をするものだ。","無論好壞，小孩總是會模仿父母。"
"～に反して",にはんして,"表示“与…相反”。","名詞 + に反して","よそうに はんして、しけんは とても やさしかった。","予想に反して、試験はとてもやさしかった。","與預想的相反，考試非常簡單。","おやの きたいに はんし、かれは だいがくに いかず、ミュージシャンに なった。","親の期待に反し、彼は大学に行かず、ミュージシャンになった。","與父母的期待相反，他沒去上大學，而是成為了一名音樂家。"
"～にほかならない",,"①表示断定和强调「正是…」<br>②强调原因「正是因为…」","①名詞+にほかならない<br>②～からにほかならない","この しょうりは、チームぜんいんの どりょくの けっかに ほかならない。","この勝利は、チーム全員の努力の結果にほかならない。","這次的勝利，正是團隊全員努力的結果。","かれが せいこうしたのは、たゆまぬ どりょくを したからにほかならない。","彼が成功したのは、たゆまぬ努力をしたからにほかならない。","他之所以成功，正是因為他付出了不懈的努力。"
"～に基づいて",にもとづいて,"表示“按照… / 根据…”。","名詞 + に基づいて","この しょうせつは、じじつに もとづいて かかれた。","この小説は、事実に基づいて書かれた。","這本小說是根據事實寫成的。","ほうりつに もとづき、てきせつに しょりします。","法律に基づき、適切に処理します。","我們將依法進行適當處理。"
"～にわたって",,"表示时间和空间的范围（跨度广）。“涉及… / 一直…”。","名詞 + にわたって / にわたり","れんきゅうは ごかかんに わたり、おおくの かんこうきゃくが おとずれた。","連休は五日間にわたり、多くの観光客が訪れた。","長達五天的連假期間，有許多觀光客造訪。","ぎろんは よじかんに わたった。","議論は四時間にわたった。","討論持續了四個小時。"
"～を抜きにしては",をぬきにしては,"表示“省去… / (如果)没有…就不…”。","名詞 + を抜きにしては","みなさんの きょうりょくを ぬきにしては、この プロジェクトの せいこうは なかったでしょう。","皆さんの協力を抜きにしては、このプロジェクトの成功はなかったでしょう。","如果沒有各位的協助，這個企劃案就不可能成功。","じょうだんは ぬきにして、まじめな はなしを しましょう。","冗談は抜きにして、真面目な話をしましょう。","玩笑話先放一邊，我們來談談正經事吧。"
"～抜く",ぬく,"表示将某个动作做完。“…到底 / 一直…”。","Vます + 抜く","いったん きめたことは、さいごまで やりぬきなさい。","いったん決めたことは、最後までやり抜きなさい。","一旦決定的事，就要堅持做到底。","かれは くるしい リハビリを たえぬいた。","彼は苦しいリハビリを耐え抜いた。","他忍受住了艱苦的復健過程。"
"～をめぐって",,"表示“围绕…”。","名詞 + をめぐって / をめぐり","いさんを めぐって、きょうだいが あらそっている。","遺産をめぐって、兄弟が争っている。","兄弟之間正圍繞著遺產爭執不休。","その ほうあんを めぐる ぎろんが つづいている。","その法案をめぐる議論が続いている。","圍繞著那項法案的討論仍在持續。"
"～をはじめ",,"表示“以…为首 / 以…为代表”。","名詞 + をはじめ / をはじめとして","きょうとには きんかくじを はじめ、おおくの ふるい おてらが ある。","京都には金閣寺をはじめ、多くの古いお寺がある。","京都有以金閣寺為首的許多古老寺廟。","こうちょうせんせいを はじめとする せんせいがた、ほんじつは ありがとうございます。","校長先生をはじめとする先生方、本日はありがとうございます。","以校長為首的各位老師，今天非常感謝您們。"
"～のみならず",,"表示“不仅…,(而且…)”，比「だけでなく」更书面。","普通形 + のみならず (形容動詞・名詞である)","かれは えいごのみならず、フランスごも はなせる。","彼は英語のみならず、フランス語も話せる。","他不僅會說英語，還會說法語。","この えいがは にほん国内のみならず、かいがいでも たかく ひょうかされている。","この映画は日本国内のみならず、海外でも高く評価されている。","這部電影不僅在日本國內，在海外也獲得了高度評價。"
"～のもとで",,"表示范围或条件，“在…下”。「の名のもとに」表示“以…为名”。","名詞 + のもとで / のもとに","きびしい くんれんの もとで、かれらは つよくなった。","厳しい訓練のもとで、彼らは強くなった。","在嚴格的訓練下，他們變強了。","せんせいの しどうの もと、ろんぶんを かんせいさせた。","先生の指導のもと、論文を完成させた。","在老師的指導下，我完成了論文。"
"～をもとに(して)",,"表示“以…为基础 / 以…为依据”。与「に基づいて」类似。","名詞 + をもとに(して)","じぶんの けいけんを もとに、しょうせつを かいた。","自分の経験を基に、小説を書いた。","我以自己的經驗為基礎，寫了一本小說。","この えいがは、ゆうめいな れきしじじつを もとにして つくられた。","この映画は、有名な歴史事実を基にして作られた。","這部電影是以著名的歷史事實為藍本製作的。"
"～はおろか",,"表示“不要说…，就连…也…”。","名詞 + はおろか","かれは ひらがなは おろか、カタカナも よめない。","彼はひらがなはおろか、カタカナも読めない。","他別說平假名了，就連片假名都不會讀。","りょひは おろか、しょくひさえ のこっていない。","旅費はおろか、食費さえ残っていない。","別說旅費了，就連餐費都沒剩下。"
"～ばかりか",,"表示递进，“不但… / 不只是…”，后项程度更高。","普通形修饰名词 + ばかりか","かのじょは ピアノが ひけるばかりか、うたも じょうずだ。","彼女はピアノが弾けるばかりか、歌も上手だ。","她不但會彈鋼琴，歌也唱得很好。","この レストランは りょうりが おいしいばかりか、てんいんの たいども よい。","このレストランは料理が美味しいばかりか、店員の態度も良い。","這家餐廳不只菜餚美味，店員的態度也很好。"
"～ばかりに",,"表示不好的原因，“就是因为… / 正因为…”。","普通形修饰名词 + ばかりに","すこし おくれたばかりに、でんしゃに のりおくれた。","少し遅れたばかりに、電車に乗り遅れた。","就是因為晚了一點，結果沒趕上電車。","うそを ついたばかりに、かれは しんようを うしなった。","嘘をついたばかりに、彼は信用を失った。","正因為說了謊，他失去了信用。"
"～はともかく(として)",,"表示“ …暂且不谈 / 先不说…”。","名詞 + はともかく(として)","あじは ともかく、とにかく はやく たべましょう。","味はともかく、とにかく早く食べましょう。","味道先不說，總之我們先快點吃吧。","みためは ともかくとして、かれは とても やさしいひとだ。","見た目はともかくとして、彼はとても優しい人だ。","外表暫且不論，他是個非常溫柔的人。"
"～も～ば～も",,"表示并列，“既…又…”。","名詞+も+Vば/い形容詞ければ+名詞+も<br>名詞+も+な形容詞/名詞+なら+名詞+も","かれは べんきょうも できれば、スポーツも できる。","彼は勉強もできれば、スポーツもできる。","他既會讀書，又擅長運動。","このへやは ひろさも よければ、ひあたりも よい。","この部屋は広さもよければ、日当たりも良い。","這個房間既寬敞，採光又好。"
"～はもちろん",,"表示“自不必说… / 不用说…”。","名詞 + はもちろん / はもとより","かれは えいごは もちろん、フランスごも はなせる。","彼は英語はもちろん、フランス語も話せる。","他英語就不用說了，連法語都會說。","この レストランは サービスは もとより、あじも さいこうだ。","このレストランはサービスはもとより、味も最高だ。","這家餐廳服務自不必說，味道也是頂級的。"
"～反面",はんめん,"表示事物的两个方面，“另一方面…”。","普通形修饰名词 + 反面 (形容動詞・名詞な/である)","ひとりぐらしは じゆうな はんめん、さびしい ときも ある。","一人暮らしは自由な反面、寂しい時もある。","一個人生活很自由，但另一方面，有時也會感到寂寞。","この くすりは よく きく はんめん、ふくさようも つよい。","この薬はよく効く反面、副作用も強い。","這個藥很有效，但另一方面，副作用也很強。"
"～ものか",,"表示强烈的否定，“怎么会…呢 / 不会…”。「もんか」是其口语形式。","普通形修饰名词 + ものか / もんか","あんな みせ、にどと いくものか。","あんな店、二度と行くものか。","那種店，我怎麼可能再去第二次！","かれの いうことが しんじられるもんか。","彼の言うことが信じられるもんか。","他說的話怎麼可能相信！"
"～ものの",,"表示转折，“虽然…但是…”。","普通形修饰名词 + ものの (名詞である)","くるまの めんきょは もっているものの、ほとんど うんてんしたことがない。","車の免許は持っているものの、ほとんど運転したことがない。","雖然有駕照，但幾乎沒開過車。","あたまの なかでは りかいしているものの、うまく せつめいできない。","頭の中では理解しているものの、うまく説明できない。","雖然腦子裡理解了，但沒辦法好好地說明。"
