～んがため（に）,",比「～ために」或「～べく」更為古風、鄭重的表達。強調為了某個重大目標而行動。",表示「為了～（這個重大目標）」。,動詞ない形(ない→ん) + がため（に） (する→せんがため),かのじょは じぶんの ゆめを じつげんせんがために、こきょうを はなれた。,彼女は自分の夢を実現せんがために、故郷を離れた。,她為了實現自己的夢想而離開了故鄉。,いちいの ざを えんがため、かれは あらゆる どりょくを おしまなかった。,一位の座を得んがため、彼はあらゆる努力を惜しまなかった。,為了得到第一的寶座，他付出了所有的努力。
～をもって,",非常正式、書面的表達方式。",① (時間) 表示某個時間點的結束「以～」。<br>② (手段) 表示方法、手段「以～」。,名詞 + をもって,これを もちまして、へいかいの ごあいさつと させていただきます。,これをもちまして、閉会のご挨拶とさせていただきます。,就以此作為閉會的致詞。,さいしゅうてきな けっかは、しょめんを もって ごれんらくします。,最終的な結果は、書面をもってご連絡します。,最終結果將以書面形式聯絡您。
～ばこそ,",強調「正是因為A這個理由，才會有B」，A通常是愛、關心等正面的情感，而B的行為從表面看可能難以理解。",表示「正因為～才…」。,動詞ば形 / い形容詞ければ / な形容詞・名詞であれば + こそ,あなたのことを おもえばこそ、きびしく ちゅういするのです。,あなたのことを思えばこそ、厳しく注意するのです。,正因為是為你著想，才會嚴厲地提醒你。,あいじょうが あればこそ、ゆるせないこともある。,愛情があればこそ、許せないこともある。,正因為有愛，才會有無法原諒的事。
～とあって,",因為前項是一個特殊的狀況，所以導致了後項這個理所當然或與平時不同的結果。",表示「因為～（這種特殊情況）」。,普通形 + とあって (名詞・な形容詞不加だ),きょうは にちようびで、しかも せいてんだったとあって、ゆうえんちは ひとで いっぱいだった。,今日は日曜日で、しかも晴天だったとあって、遊園地は人でいっぱいだった。,因為今天是周日，而且天氣又好，所以遊樂園裡擠滿了人。,ひさしぶりの かいがいりょこうとあって、かれは いくまえから おおはしゃぎだった。,久しぶりの海外旅行とあって、彼は行く前から大はしゃぎだった。,因為是久違的海外旅行，他從出發前就興奮不已。
～ではあるまいし,",用於批評或告誡對方「你又不是A，（所以不應該做B）」。",表示「又不是～」。,名詞 + ではあるまいし,こどもではあるまいし、じぶんのことは じぶんで しなさい。,子供ではあるまいし、自分のことは自分でしなさい。,你又不是小孩子，自己的事情自己做。,しけんの ひではあるまいし、そんなに きんちょうする ひつようはないよ。,試験の日ではあるまいし、そんなに緊張する必要はないよ。,又不是考試當天，沒必要那麼緊張。
～手前,"てまえ,因為考慮到自己的立場、名譽、或與他人的關係，而感到有義務做某事。",表示「（考虑到）～立場/面子，不得不…」。,名詞の + 手前<br>動詞(る/た/ている) + 手前,「ぜったいに やる」と やくそくした てまえ、とちゅうで やめるわけにはいかない。,「絶対にやる」と約束した手前、途中でやめるわけにはいかない。,既然答應了「絕對會做」，就不能中途放棄。,せんせいの てまえ、しらないとは いえなかった。,先生の手前、知らないとは言えなかった。,在老師面前，我沒法說我不知道。
～ゆえ（に）,",非常書面、古典的用法。",表示原因、理由。「因為～」、「由於～」。,普通形修飾名詞 + ゆえ（に）,わかさゆえの あやまちだったと、いまは はんせいしている。,若さゆえの過ちだったと、今は反省している。,我現在反省，那都是因為年輕所犯下的錯誤。,びょうきの ゆえに、りゅうがくを だんねんした。,病気のゆえに、留学を断念した。,由於生病，我放棄了留學。
～にかたくない,",是較為書面的固定用法，後項多為「想像」「察する」等動詞。",表示「不難～」。,動詞(辞書形) / 名詞 + にかたくない,かれが この しょうを とるまでの くろうは、そうぞうに かたくない。,彼がこの賞を取るまでの苦労は、想像にかたくない。,不難想像他為了獲得這個獎項所付出的辛勞。,あいする かぞくを うしなった かのじょの かなしみは、さっするに かたくない。,愛する家族を失った彼女の悲しみは、察するにかたくない。,不難體會她失去摯愛家人的悲傷。
～に～ない・～（よ）うにも～ない,",「VようにもVれない」是固定句型，表示想做某事卻因為某種客觀原因而無法實現。",表示「想～也沒法～」。,動詞(意志形) + にも + 同じ動詞の可能形否定,なきたくても なみだが でず、なこうにも なけない。,泣きたくても涙が出ず、泣こうにも泣けない。,想哭卻流不出眼淚，想哭也哭不出來。,しごとが おおすぎて、やすもうにも やすめない じょうきょうだ。,仕事が多すぎて、休もうにも休めない状況だ。,工作太多了，是想休息也沒法休息的狀況。
～て（は）いられない,",表示由於時間、狀況或情感上的緊迫，無法再繼續保持某個動作或狀態。",表示「不能再～下去了」。,動詞て形 + (は)いられない,もうすぐ しめきりなので、のんびりしてはいられない。,もうすぐ締め切りなので、のんびりしてはいられない。,馬上就要到截止日期了，不能再悠哉下去了。,かれの ふまじめな たいどには、もう だまっていられない。,彼の不真面目な態度には、もう黙っていられない。,對他那不認真的態度，我再也無法保持沉默了。
～べくもない,",非常書面的、古典的用法。表示「想～也辦不到」、「根本不可能～」。",表示「根本不可能～」。,動詞(辞書形) + べくもない,しろうとの わたしには、その さくひんの かちは はんだんすべくもない。,素人の私には、その作品の価値は判断すべくもない。,對於外行的我來說，根本不可能判斷那件作品的價值。,その ときの かれの きもちを、いまの わたしが しるべくもない。,その時の彼の気持ちを、今の私が知るべくもない。,當時他的心情，現在的我是不可能知道的。
～べからず・～べからざる,",古風、書面的強力禁止。多用於標語、告示等。「べからざる」是其連體形，用於修飾名詞。",表示「不准～」、「不可～」。,動詞(辞書形) + べからず / べからざる,ここに ゴミを すてるべからず。,ここにゴミを捨てるべからず。,此處不准丟垃圾。,せいじかとして、ゆるすべからざる はつげんだ。,政治家として、許すべからざる発言だ。,作為一個政治家，這是不可原諒的發言。
～まじき,",古風、書面的強力禁止或批評。表示從某個立場或身份來看，絕對不應該有的行為。",表示「作為～不該有的…」。,名詞 + にあるまじき + 名詞<br>動詞(辞書形) + まじき + 名詞,それは せいしょくしゃに あるまじき こういだ。,それは聖職者にあるまじき行為だ。,那是作為聖職者不該有的行為。,かれは ひととして あるまじき ことを した。,彼は人としてあるまじきことをした。,他做了作為一個人不該做的事。
～ときたら,",後項多為說話者的不滿、抱怨、批評等負面評價。",用於舉出一個話題，並對其進行批評或評價。「說到～的話」。,名詞 + ときたら,うちの こどもときたら、まいにち ゲームばかりして、ぜんぜん べんきょうしない。,うちの子供ときたら、毎日ゲームばかりして、全然勉強しない。,說到我家的孩子，每天光玩遊戲，完全不學習。,さいきんの わかものときたら、ことばづかいが なっていない。,最近の若者ときたら、言葉遣いがなっていない。,說到最近的年輕人，用詞真是不像話。
～ともなると・～ともなれば,",用於表示「一旦達到～這個特殊的階段或地位，情況就會變得不同」。",表示「一旦到了～的地步」。,名詞 / 動詞(辞書形) + ともなると / ともなれば,しゅしょうともなると、その はつげんには おおきな せきにんが ともなう。,首相ともなると、その発言には大きな責任が伴う。,一旦當上首相，其發言便伴隨著重大的責任。,ふだんは おとなしい かれも、おさけが はいるともなれば、じょうぜつに なる。,普段は大人しい彼も、お酒が入るともなれば、饒舌になる。,平時很文靜的他，一旦喝了酒，也變得能言善道起來。
～ともあろう,",後項多為與其身份不符的、令人感到意外或失望的負面行為，並帶有批評語氣。",表示「堂堂～（竟然…）」。,名詞 + ともあろう + 名詞,だいがくきょうじゅともあろうひとが、そんな かんたんな かんじを まちがえるなんて。,大学教授ともあろう人が、そんな簡単な漢字を間違えるなんて。,堂堂一個大學教授，竟然會搞錯這麼簡單的漢字。,こっかいぎいんともあろうものが、うそを ついては ならない。,国会議員ともあろう者が、嘘をついてはならない。,身為堂堂的國會議員，絕不能說謊。
～たるもの（は）,",後項多為表示該立場下應盡的義務、責任或應有的態度。",表示「作為～」、「身為～」。,名詞 + たるもの（は）,きょうしたるものは、つねに がくせいのことを だいいちに かんがえるべきだ。,教師たる者は、常に学生のことを第一に考えるべきだ。,身為教師，應當時刻把學生的事放在第一位考慮。,リーダーたるものは、どんな ときも れいせいでなければならない。,リーダーたる者は、どんな時も冷静でなければならない。,作為一個領導者，無論何時都必須保持冷靜。
～なりに,",表示雖然程度不高或不完美，但在其能力或條件範圍內盡力了。",表示「以～自己的方式」、「なりに」。,名詞 / い形容詞 / な形容詞な / 動詞(普通形) + なりに,わたしなりに かんがえてみましたが、いい アイデアは うかびませんでした。,私なりに考えてみましたが、いいアイデアは浮かびませんでした。,我以我自己的方式思考了一下，但沒想出什麼好主觀意。,まずしいながらも、かれらは かれらなりの しあわせを みつけた。,貧しいながらも、彼らは彼らなりの幸せを見つけた。,雖然貧窮，但他們找到了屬於他們自己的幸福。
～にひきかえ,",用於強調前後兩項的鮮明對比。",表示「與～形成對照」、「與～相反」。,名詞 / 普通形修飾名詞 + にひきかえ,きのうの おおあめに ひきかえ、きょうは すばらしい せいてんだ。,昨日の大雨にひきかえ、今日は素晴らしい晴天だ。,與昨天的大雨形成對照，今天天氣絕佳。,まじめな あにに ひきかえ、おとうとは あそんでばかりいる。,真面目な兄にひきかえ、弟は遊んでばかりいる。,與認真的哥哥相反，弟弟整天就知道玩。
～にもまして,",強調後項的程度超過前項。「BはAにもまして～」表示「B比A更～」。",表示「比～更」。,名詞 / 疑問詞 + にもまして,むかしも うつくしかったが、いまの かのじょは むかしにもまして かがやいている。,昔も美しかったが、今の彼女は昔にもまして輝いている。,以前她也很美，但現在的她比過去更加耀眼。,なによりもまして、けんこうが だいいちだ。,何よりもまして、健康が第一だ。,比任何事都更重要的是，健康第一。
～ないまでも,",表示雖然達不到最理想的A程度，但至少達到了次一等的B程度。",表示「即使不到～的程度，但至少…」。,動詞ない形 + までも,プロには なれないまでも、しゅみとして ピアノを つづけたい。,プロにはなれないまでも、趣味としてピアノを続けたい。,即使成不了專業選手，也想作為興趣繼續彈鋼琴。,ぜんいんとは いわないまでも、せめて はんすうの さんせいは えたい。,全員とは言わないまでも、せめて半数の賛成は得たい。,即使不說是全員，也希望至少能得到半數的贊成。
～に至って,"にいたって,表示事態發展到了某個極端或最終的階段，後項多為終於發生的事情。",表示「到了～的地步」。,名詞 / 動詞(辞書形) + に至って / に至っても,じたいが ここにいたって、ようやく かれは ことの じゅうだいさに きづいた。,事態がここに至って、ようやく彼はことの重大さに気づいた。,事態發展到這個地步，他才終於意識到事情的嚴重性。,なんども ちゅうこくしたのに、かれは いまだに いたっても たいどを あらためようとしない。,何度も忠告したのに、彼はいまだに至っても態度を改めようとしない。,明明警告了好幾次，但他到了現在還是不肯改變態度。
～に至っては,"にいたっては,用於列舉多個例子後，舉出一個最極端的例子並加以評論。",表示「至於～（這個極端例子）」。,名詞 + に至っては,どの かもくも せいせきが わるいが、すうがくに いたっては さいあくだ。,どの科目も成績が悪いが、数学に至っては最悪だ。,我所有科目成績都很差，至於數學，更是糟透了。,ちちも ははも わたしに むかんしんだが、あにに いたっては まるで あかにんあつかいだ。,父も母も私に無関心だが、兄に至ってはまるで他人扱いだ。,爸爸媽媽對我漠不關心，至於哥哥，更是把我當外人一樣。
～始末だ,"しまつだ,後項多為最糟糕的、令人無奈的最終結果。",表示「（最終）落得～的下場」。,動詞(辞書形) / この・その・あの + 始末だ,かれは しゃっきんを かさね、さいごには じぶんの いえまで うるしまつだ。,彼は借金を重ね、最後には自分の家まで売る始末だ。,他債台高築，最後落得連自己的房子都賣掉了的下場。,さんざん まよったあげく、このしまつだよ。,さんざん迷ったあげく、この始末だよ。,猶豫了半天，結果卻是這副德性。
～っぱなしだ,",帶有批評或不滿的語氣，指責某事做了一半就放著不管，或某種狀態一直持續著。",表示「一直～著（不管）」。,動詞ます形 + っぱなしだ,へやの まどを あけっぱなしに して でかけてしまった。,部屋の窓を開けっぱなしにして出かけてしまった。,我開著房間的窗戶就出門了。,きのうから テレビが つけっぱなしだよ。,昨日からテレビがつけっぱなしだよ。,電視從昨天就一直開著。
～たりとも…ない,",「たりとも」前面多接「一 + 助数詞」，表示「即使是最小單位，也絕不…」，是種非常強烈的否定。",表示「即使～也（不）…」。,一 + 助数詞 + たりとも + 否定形,しけんちゅうは、いちびょうたりとも むだに してはいけない。,試験中は、一秒たりとも無駄にしてはいけない。,考試中，即使一秒也不能浪費。,なにびとたりとも、この しんせいな ばしょに はいることは ゆるされない。,何人たりとも、この神聖な場所に入ることは許されない。,無論是誰，都不允許進入這個神聖的場所。
～すら,",與「～さえ」意思相近，但「すら」是更為書面的表達。通過舉出一個極端的、理所當然的例子，來類推其他。",表示「連～都…」。,名詞(助詞省略) + すら,あまりに つかれていて、ゆび いっぽんうごかすことすら できなかった。,あまりに疲れていて、指一本動かすことすらできなかった。,我累到連一根手指都動不了。,その もんだいは、せんもんかですら かいけつできない。,その問題は、専門家ですら解決できない。,那個問題，連專家都解決不了。
～だに,",古風、書面的表達方式。常用於「想像だにしない」「聞くだに恐ろしい」等固定用法。",表示「光是～就…」、「連～都…」。,名詞 / 動詞(辞書形) + だに,その じけんのことは、おもいだすだに おそろしい。,その事件のことは、思い出すだに恐ろしい。,那起事件，光是想起來就覺得可怕。,そうぞうだにしなかった ことが、げんじつに おこってしまった。,想像だにしなかったことが、現実に起こってしまった。,連想都沒想過的事，竟然在現實中發生了。
～にして,",① 表示時間、地點、狀態。② 表示手段、原因。③ 表示轉折。④ 表示強調數量之多。",表示「在～」、「作為～」、「到了～才」。,名詞 + にして,この としにして はじめて、じぶんの むちを しった。,この年にして初めて、自分の無知を知った。,到了這個年紀，才初次體會到自己的無知。,かれにして できなかったのだから、わたしに できるはずがない。,彼にしてできなかったのだから、私にできるはずがない。,連他都做不到，我更不可能做到了。
～あっての,",強調前項是後項成立不可或缺的基礎。「正是因為有A，才有B」。",表示「正因為有～，才有～」。,名詞 + あっての + 名詞,おきゃくさまあっての しょうばいですから、たいせつに しなければなりません。,お客様あっての商売ですから、大切にしなければなりません。,正因為有顧客才有這門生意，所以必須好好珍惜。,いのちあっての ものだねだ。,命あっての物種だ。,留得青山在，不怕沒柴燒。
～からある・～からする・～からの,",用於強調數量、重量、金額等非常之大。",表示「（多達）～以上」。,数量を表す名詞 + からある / からする / からの,かれは ひゃっキロからある いわを かるがると もちあげた。,彼は百キロからある岩を軽々と持ち上げた。,他輕鬆地舉起了重達百公斤以上的岩石。,その えは、すうひゃくまんえんからする ねうちが あるらしい。,その絵は、数百万円からする値打ちがあるらしい。,那幅畫似乎有著高達數百萬日圓的價值。
～までもない,",表示事情很理所當然，沒必要特地去做某個動作。",表示「用不著～」、「沒必要～」。,動詞(辞書形) + までもない,これは かんたんな けいさんだから、でんたくを つかうまでもない。,これは簡単な計算だから、電卓を使うまでもない。,這是很簡單的計算，用不著計算機。,いうまでもなく、きげんを まもることは しゃかいじんとしての きほんだ。,言うまでもなく、期限を守ることは社会人としての基本だ。,不用說，遵守期限是作為社會人的基本。
～までだ,",① 表示除此之外別無他法「只好～」。<br>② 表示自己的行為並無特殊含義「只是～罷了」。",表示「大不了～就是了」、「只是～而已」。,①動詞(辞書形)+までだ<br>②動詞た形+までだ,だれも きょうりょくしてくれないなら、ひとりで やるまでだ。,誰も協力してくれないなら、一人でやるまでだ。,如果誰都不肯合作，那大不了我一個人做就是了。,とくに ふかいいみは ありません。ただ ほんとうのことを いったまでです。,特に深い意味はありません。ただ本当のことを言ったまでです。,沒有什麼特別的意思，我只是說了實話而已。
～ばそれまでだ,",表示「如果發生了前項的事，那一切就都完了、白費了」。",表示「（要是～的話）那就完了」。,動詞ば形 + それまでだ,どんなに けんこうに きをつけていても、おおきな じこに あえば それまでだ。,どんなに健康に気をつけていても、大きな事故に遭えばそれまでだ。,無論多麼注意健康，要是遇到大事故那就全完了。,せっかく れんしゅうしても、ほんばんで しっぱいすれば それまでだ。,せっかく練習しても、本番で失敗すればそれまでだ。,即使特地練習了，如果在正式場合失敗了也還是白搭。
～には当たらない,"にあたらない,表示程度很輕，不值得做後項的動作。",表示「不值得～」、「用不著～」。,動詞(辞書形) / 名詞 + には当たらない,かれの せいこうは とうぜんの けっかであり、おどろくには あたらない。,彼の成功は当然の結果であり、驚くには当たらない。,他的成功是理所當然的結果，不值得驚訝。,そのていどの ことで、かんしゃには あたりません。,その程度のことでは、感謝には及びません。,只是那種程度的小事，用不著感謝。
～でなくてなんだろう,",使用反問的形式，來強烈肯定「這就是A，而不是別的」。",表示「這不是～，又是什麼呢？」。,名詞 + でなくてなんだろう,これこそ、わたしが いっしょうを かけて さがしもとめていた あい でなくてなんだろう。,これこそ、私が一生をかけて探し求めていた愛でなくてなんだろう。,這不就是我用一生來尋找的愛，又是什麼呢？,かれの えんそうは、まさに てんさいの わざ でなくてなんだろうか。,彼の演奏は、まさに天才の技でなくてなんだろうか。,他的演奏，不正可謂是天才的技藝嗎？
～に足る,"にたる,表示某事物具有足夠的價值，值得去做後項的行為。",表示「足以～」、「值得～」。,動詞(辞書形) / 名詞 + に足る,かれは しんらいするに たる じんぶつだ。,彼は信頼するに足る人物だ。,他是個值得信賴的人物。,インターネットの じょうほうは、すべてが しんじるに たるものではない。,インターネットの情報は、すべてが信じるに足るものではない。,網路上的資訊，並非全部都值得相信。
～に堪える,"にたえる,多與「鑑賞」「読む」「聞く」等動詞搭配。表示具有很高的價值，值得一看、一聽。否定形式「～に堪えない」表示「不忍～」、「不值～」。",表示「值得～」、「堪～」。,動詞(辞書形) / 名詞 + に堪える / に堪えない,この えいがは、かんしょうに たえる すばらしい さくひんだ。,この映画は、鑑賞に堪える素晴らしい作品だ。,這部電影是值得鑑賞的優秀作品。,かれの へたな うたは、きくに たえない。,彼の下手な歌は、聞くに堪えない。,他那差勁的歌聲，真是不堪入耳。
～といったらない,",是「～といったらありはしない」的簡略說法，用於強調說話者（好或壞的）極端情感。",表示「～得不得了」、「極其～」。,い形容詞 / な形容詞 / 名詞 + といったらない,そのときの うれしさといったらなかった。,そのときの嬉しさといったらない。,當時那高興勁兒，真是沒法說。,ふじさんの ちょうじょうから みる けしきの すばらしさといったらなかった。,富士山の頂上から見る景色の素晴らしさといったらない。,從富士山頂看到的景色，真是美得無與倫bi。
～かぎりだ,",用於表達說話者當下的、極其強烈的主觀感受。",表示「～之極」。,い形容詞 / な形容詞な + かぎりだ,ともだちの けっこんしきに しょうたいされなかったのは、かなしいかぎりだ。,友達の結婚式に招待されなかったのは、悲しいかぎりだ。,沒被邀請參加朋友的婚禮，真是傷心至極。,こんな すばらしい なかまに めぐりあえて、うらやましいかぎりです。,こんな素晴らしい仲間に巡り会えて、羨ましいかぎりです。,能遇到這麼棒的夥伴，我真是羨慕至極。
～極まる,"きわまる,非常書面的表達。前接的詞語多為「無礼」「失礼」「残念」等帶有負面評價的詞。",表示「～至極」、「極其～」。,な形容詞(詞幹) + 極まる<br>な形容詞 + 極まりない,しつれい きわまる たいどに、おもわず こえを あらげてしまった。,失礼極まる態度に、思わず声を荒げてしまった。,對他那失禮至極的態度，我忍不住大聲了起來。,かんきゃくの マナーの わるさは、ふゆかい きわまりなかった。,観客のマナーの悪さは、不愉快極まりなかった。,觀眾的禮儀之差，令人極其不快。
～てやまない,",用於表達發自內心的、持續的、深切的情感或願望。是一種非常鄭重的書面語。",表示「衷心地～」、「～不已」。,動詞て形 + やまない,みなさまの ごけんこうと ごたこうを、こころより ねがってやみません。,皆様のご健勝とご多幸を、心より願ってやみません。,衷心祝願各位身體健康、萬事如意。,そつぎょうしても、ぼこうの はってんを ねがってやまない。,卒業しても、母校の発展を願ってやまない。,即使畢業了，也無時無刻不期盼著母校的發展。
～ないではすまない,",從社會常識、規則或當時的狀況來看，必須要做某事，不做的話是說不過去的。",表示「不能不～」、「必須～」。,動詞ない形(ない) + ないではすまない<br>動詞ない形(ない→ず) + にはすまない,ひとに めいわくを かけたのだから、あやまらないではすまないだろう。,人に迷惑をかけたのだから、謝らないではすまないだろう。,既然給別人添了麻煩，就不能不道歉吧。,ぶかの しっぱいを、じょうしである わたしが せきにんを とらずにはすまない。,部下の失敗を、上司である私が責任を取らずにはすまない。,部下的失敗，身為上司的我必須承擔責任。
～ないではおかない,",表示說話者的強烈意志，或某種自然力量，必然會導致後項的發生，絕不放任其處於未完成的狀態。",表示「非要～不可」、「一定要～」。,動詞ない形(ない) + ないではおかない<br>動詞ない形(ない→ず) + にはおかない,かれの はつげんは、かいじょうに はもんを ひろげないではおかなかった。,彼の発言は、会場に波紋を広げないではおかなかった。,他的發言，勢必會在會場引起軒然大波。,こんな ひどいことを した やつは、ぜったいに ゆるさないではおかない。,こんなひどいことをした奴は、絶対に許さないではおかない。,做出這麼過分事情的傢伙，我絕不會放過他。
～を禁じ得ない,"をきんじえない,用於表達某種情感油然而生，無法抑制。是非常書面的用法。",表示「禁不住～」。,名詞 + を禁じ得ない,その むごたらしい じけんの ニュースを きき、いきどおりを きんじえなかった。,その惨たらしい事件のニュースを聞き、憤りを禁じ得なかった。,聽到那起殘忍事件的新聞，我禁不住感到憤慨。,かれの かなしい かこを しり、なみだを きんじえなかった。,彼の悲しい過去を知り、涙を禁じ得なかった。,得知他悲傷的過去，我禁不住流下了眼淚。
～を余儀なくされる,"をよぎなくされる,主語是人，表示在某種強大的外力下，被迫做自己不願意做的事。",表示「被迫～」。,名詞 + を余儀なくされる,たいふうの ため、ひこうきは ちゃくりくを よぎなくされた。,台風のため、飛行機は着陸を余儀なくされた。,由於颱風，飛機被迫著陸。,かれは びょうきで にゅういんを よぎなくされた。,彼は病気で入院を余儀なくされた。,他因為生病而被迫住院。
